algorithm,instance_id,seed,scale,CF_level,cell_replicate,num_operations,budget_seconds,final_makespan,bks_v001_makespan,rpd_v001_percent,feasible,runtime_seconds,best_found_seconds,decoder_evaluations,iterations
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,118,236.0,2702.0,2639.0,2.387267904509284,True,236.0028896179865,174.07380571000976,33915,4240
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,116,232.0,3033.0,2922.0,3.7987679671457903,True,232.00775341398548,190.4070231950027,34864,4358
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,116,232.0,3035.0,2922.0,3.867214236824093,True,232.00473205198068,209.81114695797442,34019,4253
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,116,232.0,2980.0,2922.0,1.9849418206707734,True,232.0043847130146,229.8526154839783,33947,4244
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,61,122.0,1607.0,1645.0,-2.310030395136778,True,122.0028817410348,110.93726415099809,45843,5731
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,61,122.0,1624.0,1645.0,-1.2765957446808511,True,122.05835790600395,65.24938126897905,45425,5678
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,61,122.0,1614.0,1645.0,-1.884498480243161,True,122.00143527198816,87.33817193499999,45756,5720
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,56,112.0,1747.0,1783.0,-2.0190689848569825,True,112.00279485702049,96.76640311803203,46041,5755
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,56,112.0,1811.0,1783.0,1.5703869882220975,True,112.00282282399712,27.03828621399589,45467,5684
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,56,112.0,1820.0,1783.0,2.075154234436343,True,112.00278144801268,109.73581303900573,46342,5793
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,60,120.0,1626.0,1588.0,2.392947103274559,True,120.00192510301713,41.83979547204217,45086,5636
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,60,120.0,1558.0,1588.0,-1.8891687657430731,True,120.00159007497132,118.65694438200444,46131,5767
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,60,120.0,1619.0,1588.0,1.9521410579345089,True,120.00118301197654,117.22327245696215,44889,5611
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,63,126.0,1874.0,1884.0,-0.5307855626326964,True,126.00163030001568,109.99662255198928,43871,5484
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,63,126.0,1855.0,1884.0,-1.5392781316348196,True,126.00321047700709,121.46706654102309,44328,5541
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,63,126.0,1827.0,1884.0,-3.0254777070063694,True,126.00209562398959,112.86921056202846,44124,5516
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,61,122.0,1760.0,1655.0,6.3444108761329305,True,122.00307808502112,105.88902480801335,44840,5605
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,61,122.0,1710.0,1655.0,3.323262839879154,True,122.00192353903549,40.426670746004675,43786,5474
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,61,122.0,1718.0,1655.0,3.806646525679758,True,122.01033664599527,47.12538260099245,43841,5480
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,63,126.0,1752.0,1729.0,1.3302486986697513,True,126.00153513200348,76.61282244801987,44778,5598
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,63,126.0,1674.0,1729.0,-3.1810294968189705,True,126.00008804397658,112.02919033699436,44553,5569
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,63,126.0,1713.0,1729.0,-0.9253903990746096,True,126.0026027369895,107.38701697200304,44568,5571
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,166,332.0,3662.0,3453.0,6.0527077903272515,True,332.00237699001445,47.89589255300234,17208,2151
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,166,332.0,3468.0,3453.0,0.43440486533449174,True,332.02280664801947,171.86264770300477,17042,2131
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,166,332.0,3539.0,3453.0,2.4905878945844195,True,332.0674302359985,303.3032866510039,17186,2149
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,172,344.0,3807.0,3710.0,2.61455525606469,True,344.01652790399385,304.2920275379729,17018,2128
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,172,344.0,3772.0,3710.0,1.6711590296495957,True,344.0083188560093,137.1039157740015,17112,2139
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,172,344.0,3710.0,3710.0,0.0,True,344.0013375119888,192.77814468499855,17032,2129
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,188,376.0,4310.0,4166.0,3.4565530484877582,True,376.0338953349856,258.8569323429838,16634,2080
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,188,376.0,4188.0,4166.0,0.528084493518963,True,376.02580906500225,350.3080350669916,16346,2044
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,188,376.0,4254.0,4166.0,2.112337974075852,True,376.01002306101145,2.2920399460126646,16532,2067
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,194,388.0,4150.0,3957.0,4.877432398281527,True,388.0128823069972,0.667441329016583,16572,2072
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,194,388.0,4198.0,3957.0,6.090472580237554,True,388.0003325010184,0.9189102330128662,16697,2087
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,194,388.0,3957.0,3957.0,0.0,True,388.06758526997874,0.6646026909875218,16626,2079
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,183,366.0,4147.0,4145.0,0.04825090470446321,True,366.03016340799513,79.90864269397571,16330,2042
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,183,366.0,4297.0,4145.0,3.667068757539204,True,366.00216252799146,258.678913353011,16404,2051
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,183,366.0,4145.0,4145.0,0.0,True,366.0045524939778,1.8797488519921899,16441,2055
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,179,358.0,3469.0,3180.0,9.08805031446541,True,358.06502559699584,0.6235926339868456,16474,2060
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,179,358.0,3469.0,3180.0,9.08805031446541,True,358.0228595340159,0.5514202560007107,16818,2103
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,179,358.0,3418.0,3180.0,7.484276729559748,True,358.06056019300013,0.7143161589920055,16818,2103
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,114,228.0,2756.0,2743.0,0.47393364928909953,True,228.0016399229935,87.32844334800029,17953,2244
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,114,228.0,2901.0,2743.0,5.760116660590595,True,228.0371508450189,200.58094199601328,17818,2228
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,114,228.0,2868.0,2743.0,4.557054320087495,True,228.109553768998,0.25207972500356846,18058,2258
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,117,234.0,2878.0,2772.0,3.8239538239538238,True,234.0010915750172,151.23135834699497,17997,2250
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,117,234.0,2880.0,2772.0,3.896103896103896,True,234.00223664799705,96.24644767999416,17999,2250
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,117,234.0,2867.0,2772.0,3.427128427128427,True,234.00495942801354,216.651743230992,17991,2249
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,122,244.0,2988.0,2782.0,7.404744787922358,True,244.04171299698646,0.4037874899804592,17994,2250
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,122,244.0,2877.0,2782.0,3.4148094895758447,True,244.00041348100058,70.5279750089976,17947,2244
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,122,244.0,2898.0,2782.0,4.169662113587347,True,244.0400484430138,238.99842199200066,17841,2230
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,127,254.0,3658.0,3658.0,0.0,True,254.00633171998197,205.03602297700127,17769,2221
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,127,254.0,3685.0,3658.0,0.7381082558775287,True,254.02769500599243,241.64105017198017,17810,2227
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,127,254.0,3707.0,3658.0,1.339529797703663,True,254.00585201801732,245.15793771800236,17628,2204
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,118,236.0,2822.0,2639.0,6.934444865479348,True,236.02052946502226,0.2930063920211978,17618,2203
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,118,236.0,2858.0,2639.0,8.298597953770367,True,236.00759925699094,0.18815394400735386,17666,2209
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,118,236.0,2815.0,2639.0,6.6691928760894275,True,236.05097392300377,0.4023753560031764,17586,2199
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,116,232.0,3138.0,2922.0,7.392197125256674,True,232.04913098798716,0.27223058897652663,17642,2206
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,116,232.0,3283.0,2922.0,12.354551676933607,True,232.0027923239977,0.1686622989946045,17629,2204
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,116,232.0,3137.0,2922.0,7.3579739904175225,True,232.00345513000502,0.2727756109961774,17459,2183
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,61,122.0,1762.0,1645.0,7.112462006079028,True,122.01996081098332,121.2371890580107,15650,1957
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,61,122.0,1665.0,1645.0,1.21580547112462,True,122.0080532009888,34.61391488497611,15714,1965
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,61,122.0,1742.0,1645.0,5.896656534954407,True,122.06651221500942,0.3284486170159653,15690,1962
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,56,112.0,1858.0,1783.0,4.2063937184520475,True,112.02685801801272,109.48698385400348,14834,1855
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,56,112.0,1940.0,1783.0,8.80538418395962,True,112.00040739000542,0.018799979996401817,14930,1867
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,56,112.0,1895.0,1783.0,6.28154795288839,True,112.00124911501189,0.19735955400392413,14946,1869
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,60,120.0,1704.0,1588.0,7.30478589420655,True,120.0009345849976,117.74363558902405,15317,1915
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,60,120.0,1677.0,1588.0,5.604534005037784,True,120.03889788201195,119.07790229702368,15282,1911
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,60,120.0,1721.0,1588.0,8.375314861460957,True,120.00315147600486,25.157052379014203,15330,1917
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,63,126.0,2003.0,1884.0,6.316348195329087,True,126.03262047900353,58.222311279998394,15794,1975
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,63,126.0,2026.0,1884.0,7.537154989384288,True,126.00042760901852,121.91623357401113,15700,1963
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,63,126.0,1945.0,1884.0,3.237791932059448,True,126.01444411699777,110.20001528901048,15762,1971
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,61,122.0,1870.0,1655.0,12.990936555891238,True,122.00043081399053,110.73843347499496,15311,1914
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,61,122.0,1812.0,1655.0,9.486404833836858,True,122.006340619002,111.77285047399346,15226,1904
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,61,122.0,1814.0,1655.0,9.607250755287009,True,122.00831314499374,81.09735050000018,15378,1923
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,63,126.0,1863.0,1729.0,7.750144592249855,True,126.02710802000365,68.21629915101221,15658,1958
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,63,126.0,1863.0,1729.0,7.750144592249855,True,126.00150063299225,116.05919475399423,15509,1939
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,63,126.0,1812.0,1729.0,4.8004626951995375,True,126.00057403399842,57.945441087009385,15523,1941
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,166,332.0,3566.0,3453.0,3.2725166521865043,True,332.19004666098044,176.99247469898546,20162,2521
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,166,332.0,3548.0,3453.0,2.7512308137851145,True,332.00456402701093,194.44345608900767,20273,2534
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,166,332.0,3545.0,3453.0,2.664349840718216,True,332.0108726430044,323.1731461780146,20314,2540
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,172,344.0,3737.0,3710.0,0.7277628032345014,True,344.0005864679988,333.2814418640046,19948,2494
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,172,344.0,3779.0,3710.0,1.8598382749326146,True,344.0127216630208,234.92483214801177,20026,2504
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,172,344.0,3769.0,3710.0,1.5902964959568733,True,344.0409202419978,213.40143904901925,19922,2491
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,188,376.0,4236.0,4166.0,1.6802688430148824,True,376.0050986270071,170.58112317399355,19663,2458
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,188,376.0,4551.0,4166.0,9.241478636581853,True,376.12439529501717,286.96748532299534,19682,2461
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,188,376.0,4375.0,4166.0,5.016802688430149,True,376.00742192799225,273.7992987119942,19668,2459
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,194,388.0,4148.0,3957.0,4.826889057366692,True,388.0001294699905,1.1326878480031155,19779,2473
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,194,388.0,4203.0,3957.0,6.21683093252464,True,388.00006326200673,0.5233664230036084,19781,2473
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,194,388.0,4091.0,3957.0,3.3864038412939097,True,388.10545755000203,3.300365775008686,19722,2466
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,183,366.0,4357.0,4145.0,5.1145958986731,True,366.00765211100224,220.52369502998772,19656,2457
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,183,366.0,4265.0,4145.0,2.8950542822677927,True,366.0036307280243,236.2833546200127,20003,2501
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,183,366.0,4200.0,4145.0,1.3268998793727382,True,366.008864399977,333.57936460597557,19863,2483
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,179,358.0,3429.0,3180.0,7.830188679245283,True,358.0064790849865,1.7805194629763719,20387,2549
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,179,358.0,3469.0,3180.0,9.08805031446541,True,358.0838839749922,0.554575133981416,20402,2551
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,179,358.0,3469.0,3180.0,9.08805031446541,True,358.1690649410011,0.5522429390111938,20042,2506
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,114,228.0,2806.0,2743.0,2.296755377324098,True,228.02422461102833,211.74980875500478,21122,2641
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,114,228.0,2743.0,2743.0,0.0,True,228.1402245440113,154.87681678700028,21242,2656
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,114,228.0,2913.0,2743.0,6.197593875318994,True,228.02194051101105,96.31396763899829,21322,2666
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,117,234.0,2874.0,2772.0,3.6796536796536796,True,234.1736448009906,40.438960849976866,21642,2706
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,117,234.0,2879.0,2772.0,3.86002886002886,True,234.00483955000527,232.23804324300727,21439,2680
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,117,234.0,2776.0,2772.0,0.1443001443001443,True,234.0130589059845,181.84476680698572,21602,2701
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,122,244.0,2920.0,2782.0,4.960460100647016,True,244.11376117297914,133.96391627698904,21242,2656
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,122,244.0,3028.0,2782.0,8.84255930984903,True,244.05718585298746,161.35858600400388,21482,2686
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,122,244.0,2890.0,2782.0,3.882099209202013,True,244.04169787699357,91.6084270279971,21402,2676
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,127,254.0,3760.0,3658.0,2.7884089666484417,True,254.00633149201167,148.31302700500237,21517,2690
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,127,254.0,3719.0,3658.0,1.6675779114270093,True,254.0640051329974,120.47521552900434,21442,2681
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,127,254.0,3889.0,3658.0,6.314926189174412,True,254.00587686698418,63.100313565984834,21462,2683
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,118,236.0,2856.0,2639.0,8.222811671087532,True,236.00234950697632,231.23584555397974,21455,2682
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,118,236.0,2858.0,2639.0,8.298597953770367,True,236.11593910001102,0.18796244999975897,21442,2681
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,118,236.0,2858.0,2639.0,8.298597953770367,True,236.00778692399035,0.18866124798660167,21682,2711
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,116,232.0,3100.0,2922.0,6.091718001368926,True,232.00587745400844,64.82139793498209,21300,2663
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,116,232.0,3160.0,2922.0,8.145106091718,True,232.00301820298773,229.66900688098394,21517,2690
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,116,232.0,3167.0,2922.0,8.38466803559206,True,232.17880196298938,126.04873661897727,21562,2696
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,61,122.0,1685.0,1645.0,2.43161094224924,True,122.13796046099742,71.49638937899726,18642,2331
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,61,122.0,1678.0,1645.0,2.0060790273556233,True,122.00880263801082,68.23750172901782,18762,2346
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,61,122.0,1680.0,1645.0,2.127659574468085,True,122.00033140499727,48.15590777201578,18774,2347
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,56,112.0,1903.0,1783.0,6.730229949523276,True,112.00095072001568,67.49264628699166,17848,2231
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,56,112.0,1849.0,1783.0,3.7016264722378014,True,112.10031639100634,19.103350375022274,17922,2241
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,56,112.0,1934.0,1783.0,8.468872686483454,True,112.00049894800759,17.26580700901104,17894,2237
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,60,120.0,1627.0,1588.0,2.455919395465995,True,120.0683144259965,60.201476323010866,18442,2306
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,60,120.0,1746.0,1588.0,9.94962216624685,True,120.04898356599733,94.58135062700603,18442,2306
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,60,120.0,1657.0,1588.0,4.345088161209068,True,120.00122337200446,37.85982871102169,18535,2317
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,63,126.0,1959.0,1884.0,3.9808917197452227,True,126.08758196001872,124.50293873201008,18802,2351
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,63,126.0,1971.0,1884.0,4.617834394904459,True,126.1191799530061,89.44881825201446,18842,2356
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,63,126.0,1987.0,1884.0,5.467091295116773,True,126.00183880300028,52.83974953900906,18829,2354
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,61,122.0,1900.0,1655.0,14.803625377643504,True,122.15804240500438,21.2918979919923,18402,2301
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,61,122.0,1793.0,1655.0,8.338368580060424,True,122.00094309498672,51.15647095500026,18476,2310
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,61,122.0,1804.0,1655.0,9.003021148036254,True,122.05122638199828,114.69528158698813,18562,2321
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,63,126.0,1729.0,1729.0,0.0,True,126.00061157002347,98.79040395002812,18854,2357
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,63,126.0,1860.0,1729.0,7.5766338924233665,True,126.15382032800699,59.129776657006005,18762,2346
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,63,126.0,1860.0,1729.0,7.5766338924233665,True,126.01955513301073,33.20670404401608,18962,2371
