algorithm,instance_id,seed,scale,auc_available_horizon,available_budget_fraction,mean_normalized_incumbent_over_available_horizon,first_incumbent_budget_fraction
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,0.7714652288726811,0.9992625586778284,0.7720345590586755,0.0007374413221715445
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,0.7875439025926586,0.9992060942229245,0.7881696350192159,0.0007939057770754626
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,0.7767923871977164,0.9992673598494274,0.7773619137472536,0.0007326401505725885
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,0.8017188071168047,0.9992322513488795,0.8023347985761585,0.0007677486511204544
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,0.807416185544819,0.9992232008168452,0.8080438733656026,0.0007767991831547819
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,0.7952065251211649,0.9992643521046524,0.7957919477926931,0.0007356478953476843
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,0.941558663163558,0.9988127147074184,0.9426778907588979,0.001187285292581556
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,0.9387825175620546,0.9988074742631919,0.9399033765286778,0.001192525736808014
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,0.919586901337287,0.9988151546329275,0.9206777621182997,0.0011848453670725266
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,0.9873276200809948,0.9987221373453348,0.9885909034772902,0.0012778626546652546
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,0.9987312177369868,0.9987312177369868,1.0,0.0012687822630132078
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,0.9987493796031334,0.9987493796031334,1.0,0.0012506203968665976
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,0.9284224417131464,0.9981888747458216,0.9301069819572568,0.0018111252541783587
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,0.939507859772517,0.9983329368442554,0.9410766940559075,0.0016670631557446013
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,0.9447715290142711,0.9981946655901536,0.9464802423640507,0.0018053344098464307
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,0.9984030930865843,0.9984030930865843,1.0,0.0015969069134157837
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,0.9797149293035473,0.9984158916061018,0.9812693663434472,0.0015841083938981713
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,0.9983640123994737,0.9983640123994737,1.0,0.0016359876005262574
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,0.9537830758997452,0.9996630269824731,0.9541045834002498,0.00033697301752685585
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,0.9354016027866926,0.9996649362499164,0.9357151270061572,0.0003350637500836073
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,0.9083390306104651,0.9996666473113388,0.9086419288404743,0.0003333526886611556
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,0.854656328854727,0.9996426419999737,0.8549618563137981,0.0003573580000262994
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,0.8559198600814047,0.9996422123804223,0.8562262072179053,0.00035778761957772076
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,0.8500007535906638,0.9996317166152995,0.8503139100755244,0.00036828338470047293
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,0.9319018902547157,0.9994977172459362,0.9323702037284515,0.000502282754063881
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,0.9393299893606414,0.9994893048524467,0.9398099457395529,0.0005106951475532756
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,0.9223013939124104,0.9995017710819813,0.9227611401968804,0.0004982289180186288
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,0.9355374288757417,0.9994565784449022,0.9360460965011456,0.0005434215550978235
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,0.9328333239064711,0.9994356081338405,0.9333601047577942,0.0005643918661595007
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,0.9445998036355018,0.9994470570394568,0.9451224024147687,0.0005529429605432353
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,0.9930090318680854,0.9991904484365586,0.9938135752016592,0.0008095515634414693
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,0.9620298203692953,0.9991878033134696,0.9628118129335123,0.0008121966865304383
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,0.9653976618857096,0.9991216486780135,0.9662463656583503,0.0008783513219865291
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,0.9400079746571796,0.999261000582041,0.9407031537402658,0.0007389994179589096
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,0.9365044143631653,0.9992576540301751,0.9372001411108383,0.0007423459698249394
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,0.9283749428814749,0.9992429527327628,0.9290782990688344,0.0007570472672372928
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,0.897687804907069,0.9998306876638157,0.8978398202645573,0.00016931233618438976
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,0.8902584280714463,0.9998323837706445,0.8904076748484936,0.0001676162293554879
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,0.8921512471100215,0.9998280894260312,0.8923046437134773,0.00017191057396884703
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,0.9129521989091446,0.9998319558840844,0.9131056409393138,0.00016804411591562842
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,0.9422104234536571,0.999830596098036,0.9423700646196977,0.00016940390196396038
NGAS_A1_6R,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,0.948087330300991,0.9998309438841326,0.9482476373634441,0.00016905611586740373
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,0.8848938351425355,0.999804095166716,0.8850672240895159,0.00019590483328405146
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,0.8626269041923009,0.9998012599666254,0.8627983767704959,0.00019874003337463363
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,0.8926269209286131,0.9998000066169577,0.8928054761161802,0.0001999933830423591
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,0.8955949103677501,0.9997769206746607,0.895794743654807,0.00022307932533929863
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,0.897255926173345,0.9997955735713716,0.8974393865020381,0.0002044264286283463
NGAS_A1_6R,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,0.8790214955087452,0.9997919711426625,0.8792043953944852,0.00020802885733751787
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,0.8841068707789167,0.9997138816555085,0.8843599023701175,0.00028611834449159196
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,0.8396121960686604,0.9997150986717792,0.839851470868219,0.00028490132822074973
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,0.8418732860109877,0.9997091160736001,0.842118244672491,0.0002908839263999071
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,0.9136790170674541,0.9996787056983781,0.9139726712785741,0.000321294301621882
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,0.8857375090492539,0.9996873387860851,0.8860145314281964,0.00031266121391487853
NGAS_A1_6R,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,0.9245318523451678,0.9996611353491307,0.9248452497078181,0.000338864650869269
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,0.8263274957309925,0.9992497386897358,0.826947922763045,0.0007502613102642719
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,0.8003217648392136,0.9992596773855515,0.8009147001039447,0.00074032261444842
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,0.8001799573185666,0.9992650924547658,0.8007684480930557,0.0007349075452341832
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,0.8155645154429763,0.9992866404825818,0.8161467214743496,0.0007133595174182542
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,0.8102186808122667,0.99929030624421,0.8107940963196562,0.0007096937557900335
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,0.7988458846567187,0.9992898823052095,0.7994135623728151,0.0007101176947904859
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,0.9265062677970575,0.9988121296888455,0.9276081459740452,0.0011878703111544886
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,0.8976245193315332,0.998811685898932,0.8986924482403005,0.0011883141010680157
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,0.9075112975400572,0.998823932606335,0.9085798486746246,0.001176067393665088
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,0.9861576721123458,0.9987460206468745,0.9873958461167381,0.0012539793531255576
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,0.9975665819342032,0.9987533909690083,0.9988117096316904,0.0012466090309917303
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,0.9403265025411436,0.9987558692294057,0.9414978489855148,0.0012441307705942273
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,0.9219466783440305,0.9982372518907787,0.9235747079141308,0.0017627481092212854
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,0.9489463596216907,0.9981815877677955,0.9506750788138578,0.0018184122322044524
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,0.9138527394584772,0.9983622865710672,0.9153518234319098,0.0016377134289327867
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,0.9982581211341149,0.9982581211341149,1.0,0.0017418788658850437
