instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,data_split,group,training_seed,gap_to_bc_percent
synthetic_S_61001,H1,382.0,0.0019490249978844076,0.0019490249978844076,True,development,S,NA,13.69047619047619
synthetic_S_61001,H2,375.0,0.0013101589865982533,0.0013101589865982533,True,development,S,NA,11.607142857142858
synthetic_S_61001,BC_GREEDY,336.0,0.4400190979940817,0.3954847689892631,True,development,S,BC,0.0
synthetic_S_61001,PHASE4_PPO,372.0,0.2691892290022224,0.2245985550689511,True,development,S,410101,10.714285714285714
synthetic_S_61001,PHASE4_PPO,346.0,0.2676678829884622,0.22449706008774228,True,development,S,410102,2.9761904761904763
synthetic_S_61001,PHASE4_PPO,337.0,0.27164821498445235,0.2279273999738507,True,development,S,410103,0.2976190476190476
synthetic_S_61001,PHASE5A_PPO,331.0,0.26904943500994705,0.22508795093744993,True,development,S,510101,-1.4880952380952381
synthetic_S_61001,PHASE5A_PPO,346.0,0.26179639899055474,0.2186192159424536,True,development,S,510102,2.9761904761904763
synthetic_S_61001,PHASE5A_PPO,333.0,0.25995680497726426,0.21977241997956298,True,development,S,510103,-0.8928571428571429
synthetic_S_61002,H1,398.0,0.004787347017554566,0.004787347017554566,True,development,S,NA,-9.95475113122172
synthetic_S_61002,H2,389.0,0.0027499719872139394,0.0027499719872139394,True,development,S,NA,-11.990950226244344
synthetic_S_61002,BC_GREEDY,442.0,0.36683659901609644,0.29187187596107833,True,development,S,BC,0.0
synthetic_S_61002,PHASE4_PPO,415.0,0.36179518699645996,0.2871371960209217,True,development,S,410101,-6.108597285067873
synthetic_S_61002,PHASE4_PPO,514.0,0.36169381998479366,0.2865336659597233,True,development,S,410102,16.289592760180994
synthetic_S_61002,PHASE4_PPO,419.0,0.36114640900632367,0.29151050007203594,True,development,S,410103,-5.203619909502263
synthetic_S_61002,PHASE5A_PPO,373.0,0.3613745990151074,0.2917712549387943,True,development,S,510101,-15.610859728506787
synthetic_S_61002,PHASE5A_PPO,376.0,0.3587975360278506,0.2875523319817148,True,development,S,510102,-14.93212669683258
synthetic_S_61002,PHASE5A_PPO,391.0,0.3639004979922902,0.2930274690443184,True,development,S,510103,-11.538461538461538
synthetic_S_61003,H1,765.0,0.0016689970216248184,0.0016689970216248184,True,development,S,NA,7.594936708860759
synthetic_S_61003,H2,823.0,0.0011071120097767562,0.0011071120097767562,True,development,S,NA,15.752461322081576
synthetic_S_61003,BC_GREEDY,711.0,0.24938351698801853,0.20693365004262887,True,development,S,BC,0.0
synthetic_S_61003,PHASE4_PPO,738.0,0.2475399890099652,0.20438798901159316,True,development,S,410101,3.7974683544303796
synthetic_S_61003,PHASE4_PPO,713.0,0.24811663501895964,0.20545017096446827,True,development,S,410102,0.2812939521800281
synthetic_S_61003,PHASE4_PPO,734.0,0.249767436995171,0.20749513289774768,True,development,S,410103,3.2348804500703237
synthetic_S_61003,PHASE5A_PPO,731.0,0.24938933999510482,0.20690532101434655,True,development,S,510101,2.8129395218002813
synthetic_S_61003,PHASE5A_PPO,719.0,0.24742543601314537,0.20599768997635692,True,development,S,510102,1.1251758087201125
synthetic_S_61003,PHASE5A_PPO,715.0,0.24736964001203887,0.20635092299198732,True,development,S,510103,0.5625879043600562
synthetic_S_61004,H1,339.0,0.0013961649965494871,0.0013961649965494871,True,development,S,NA,9.70873786407767
synthetic_S_61004,H2,372.0,0.0006702129903715104,0.0006702129903715104,True,development,S,NA,20.388349514563107
synthetic_S_61004,BC_GREEDY,309.0,0.1448165930050891,0.12562280899146572,True,development,S,BC,0.0
synthetic_S_61004,PHASE4_PPO,318.0,0.17201014998136088,0.12470032201963477,True,development,S,410101,2.912621359223301
synthetic_S_61004,PHASE4_PPO,321.0,0.1437387820042204,0.12468141497811303,True,development,S,410102,3.883495145631068
synthetic_S_61004,PHASE4_PPO,333.0,0.1449339939863421,0.1238060500472784,True,development,S,410103,7.766990291262136
synthetic_S_61004,PHASE5A_PPO,320.0,0.14516230000299402,0.12559258498367853,True,development,S,510101,3.559870550161812
synthetic_S_61004,PHASE5A_PPO,320.0,0.14561457801028155,0.12463041703449562,True,development,S,510102,3.559870550161812
synthetic_S_61004,PHASE5A_PPO,313.0,0.14705716099706478,0.12602406504447572,True,development,S,510103,1.2944983818770226
synthetic_S_61005,H1,524.0,0.0030706889810971916,0.0030706889810971916,True,development,S,NA,-18.252730109204368
synthetic_S_61005,H2,660.0,0.0022062929929234087,0.0022062929929234087,True,development,S,NA,2.9641185647425896
synthetic_S_61005,BC_GREEDY,641.0,0.36002425898914225,0.2927312969986815,True,development,S,BC,0.0
synthetic_S_61005,PHASE4_PPO,712.0,0.3648244890209753,0.29377941103302874,True,development,S,410101,11.076443057722308
synthetic_S_61005,PHASE4_PPO,682.0,0.36757995301741175,0.2941847058827989,True,development,S,410102,6.396255850234009
synthetic_S_61005,PHASE4_PPO,758.0,0.36186941200867295,0.2917562469665427,True,development,S,410103,18.252730109204368
synthetic_S_61005,PHASE5A_PPO,614.0,0.35590021501411684,0.29030227099428885,True,development,S,510101,-4.212168486739469
synthetic_S_61005,PHASE5A_PPO,658.0,0.3593223600182682,0.2911941960337572,True,development,S,510102,2.65210608424337
synthetic_S_61005,PHASE5A_PPO,588.0,0.3527588020078838,0.2879366470151581,True,development,S,510103,-8.268330733229329
synthetic_S_61006,H1,311.0,0.0010594100167509168,0.0010594100167509168,True,development,S,NA,11.870503597122303
synthetic_S_61006,H2,298.0,0.0010072060103993863,0.0010072060103993863,True,development,S,NA,7.194244604316546
synthetic_S_61006,BC_GREEDY,278.0,0.18373723299009725,0.1582171959162224,True,development,S,BC,0.0
synthetic_S_61006,PHASE4_PPO,294.0,0.1844527079956606,0.1576833879807964,True,development,S,410101,5.755395683453237
synthetic_S_61006,PHASE4_PPO,278.0,0.18368023200309835,0.15862925499095581,True,development,S,410102,0.0
synthetic_S_61006,PHASE4_PPO,323.0,0.1864963100233581,0.16008490094100125,True,development,S,410103,16.18705035971223
synthetic_S_61006,PHASE5A_PPO,278.0,0.18201705400133505,0.15667715593008325,True,development,S,510101,0.0
synthetic_S_61006,PHASE5A_PPO,278.0,0.18505377502879128,0.15966815501451492,True,development,S,510102,0.0
synthetic_S_61006,PHASE5A_PPO,278.0,0.18352599098579958,0.1590115910221357,True,development,S,510103,0.0
synthetic_S_61007,H1,1093.0,0.0035204260202590376,0.0035204260202590376,True,development,S,NA,0.6445672191528545
synthetic_S_61007,H2,1165.0,0.0021643970103468746,0.0021643970103468746,True,development,S,NA,7.274401473296501
synthetic_S_61007,BC_GREEDY,1086.0,0.4229130890162196,0.3396396442258265,True,development,S,BC,0.0
synthetic_S_61007,PHASE4_PPO,1121.0,0.4231073929986451,0.3376752250769641,True,development,S,410101,3.2228360957642725
synthetic_S_61007,PHASE4_PPO,1114.0,0.4187914799840655,0.3342044100863859,True,development,S,410102,2.578268876611418
synthetic_S_61007,PHASE4_PPO,1095.0,0.4172010599868372,0.3370030939113349,True,development,S,410103,0.8287292817679558
synthetic_S_61007,PHASE5A_PPO,1098.0,0.41629293802543543,0.3338413860183209,True,development,S,510101,1.1049723756906078
synthetic_S_61007,PHASE5A_PPO,1086.0,0.42240902298362926,0.33758364597451873,True,development,S,510102,0.0
synthetic_S_61007,PHASE5A_PPO,1086.0,0.41643204001593404,0.33585456694709137,True,development,S,510103,0.0
synthetic_S_61008,H1,999.0,0.0020449250005185604,0.0020449250005185604,True,development,S,NA,3.9542143600416235
synthetic_S_61008,H2,1100.0,0.0015748949954286218,0.0015748949954286218,True,development,S,NA,14.464099895941727
synthetic_S_61008,BC_GREEDY,961.0,0.35232296399772167,0.2875455629255157,True,development,S,BC,0.0
synthetic_S_61008,PHASE4_PPO,993.0,0.3547211929981131,0.2868425700580701,True,development,S,410101,3.3298647242455774
synthetic_S_61008,PHASE4_PPO,967.0,0.35010926498216577,0.28489121893653646,True,development,S,410102,0.6243496357960457
synthetic_S_61008,PHASE4_PPO,1041.0,0.3546126180153806,0.28938365512294695,True,development,S,410103,8.324661810613943
synthetic_S_61008,PHASE5A_PPO,961.0,0.3485455719928723,0.28647262597223744,True,development,S,510101,0.0
synthetic_S_61008,PHASE5A_PPO,970.0,0.349226003017975,0.2849364390131086,True,development,S,510102,0.9365244536940687
synthetic_S_61008,PHASE5A_PPO,967.0,0.35343177799950354,0.2888041308906395,True,development,S,510103,0.6243496357960457
synthetic_S_61009,H1,670.0,0.001980253990041092,0.001980253990041092,True,development,S,NA,8.414239482200648
synthetic_S_61009,H2,693.0,0.0011714209977071732,0.0011714209977071732,True,development,S,NA,12.135922330097088
synthetic_S_61009,BC_GREEDY,618.0,0.24620544101344422,0.20531588298035786,True,development,S,BC,0.0
synthetic_S_61009,PHASE4_PPO,663.0,0.24365459801629186,0.20346548609086312,True,development,S,410101,7.281553398058253
synthetic_S_61009,PHASE4_PPO,618.0,0.24205145699670538,0.20157023108913563,True,development,S,410102,0.0
synthetic_S_61009,PHASE4_PPO,647.0,0.24356408001040109,0.20381101689417847,True,development,S,410103,4.692556634304207
synthetic_S_61009,PHASE5A_PPO,618.0,0.23928652700851671,0.20034289185423404,True,development,S,510101,0.0
synthetic_S_61009,PHASE5A_PPO,618.0,0.24291366600664333,0.20363055204506963,True,development,S,510102,0.0
synthetic_S_61009,PHASE5A_PPO,634.0,0.242145284981234,0.2037195859302301,True,development,S,510103,2.588996763754045
synthetic_S_61010,H1,376.0,0.0015198269975371659,0.0015198269975371659,True,development,S,NA,-20.675105485232066
synthetic_S_61010,H2,402.0,0.001408708019880578,0.001408708019880578,True,development,S,NA,-15.189873417721518
synthetic_S_61010,BC_GREEDY,474.0,0.2511939250107389,0.211964201182127,True,development,S,BC,0.0
synthetic_S_61010,PHASE4_PPO,490.0,0.2559324159810785,0.21403004517196678,True,development,S,410101,3.3755274261603376
synthetic_S_61010,PHASE4_PPO,460.0,0.2519281319982838,0.21222754789050668,True,development,S,410102,-2.9535864978902953
synthetic_S_61010,PHASE4_PPO,442.0,0.24973046200466342,0.21346161211840808,True,development,S,410103,-6.751054852320675
synthetic_S_61010,PHASE5A_PPO,440.0,0.25027404201682657,0.21098780701868236,True,development,S,510101,-7.172995780590718
synthetic_S_61010,PHASE5A_PPO,449.0,0.24794085399480537,0.20893097791122273,True,development,S,510102,-5.274261603375527
synthetic_S_61010,PHASE5A_PPO,407.0,0.24913034299970604,0.21214405898354016,True,development,S,510103,-14.135021097046414
synthetic_M_62001,H1,653.0,0.045319716999074444,0.045319716999074444,True,development,M,NA,-25.02870264064294
synthetic_M_62001,H2,781.0,0.024827225017361343,0.024827225017361343,True,development,M,NA,-10.332950631458095
synthetic_M_62001,BC_GREEDY,871.0,1.2887199569959193,0.7208485601004213,True,development,M,BC,0.0
synthetic_M_62001,PHASE4_PPO,692.0,1.2438914060185198,0.7140649651410058,True,development,M,410101,-20.55109070034443
synthetic_M_62001,PHASE4_PPO,1553.0,1.2444621619943064,0.7048365409718826,True,development,M,410102,78.300803673938
synthetic_M_62001,PHASE4_PPO,659.0,1.1884732070029713,0.7041590701264795,True,development,M,410103,-24.3398392652124
synthetic_M_62001,PHASE5A_PPO,631.0,1.219052358996123,0.7041143600363284,True,development,M,510101,-27.554535017221585
synthetic_M_62001,PHASE5A_PPO,715.0,1.237993260991061,0.7041481508931611,True,development,M,510102,-17.91044776119403
synthetic_M_62001,PHASE5A_PPO,673.0,1.2549159500049427,0.7052226989180781,True,development,M,510103,-22.73249138920781
synthetic_M_62002,H1,1364.0,0.03287382499547675,0.03287382499547675,True,development,M,NA,-5.6055363321799305
synthetic_M_62002,H2,1475.0,0.019785707991104573,0.019785707991104573,True,development,M,NA,2.0761245674740483
synthetic_M_62002,BC_GREEDY,1445.0,1.703726851992542,0.9429179499566089,True,development,M,BC,0.0
synthetic_M_62002,PHASE4_PPO,1524.0,1.7290093220071867,0.9471035259484779,True,development,M,410101,5.467128027681661
synthetic_M_62002,PHASE4_PPO,1630.0,1.748641943995608,0.9643716261198279,True,development,M,410102,12.802768166089965
synthetic_M_62002,PHASE4_PPO,1537.0,1.794888925011037,0.9537541739991866,True,development,M,410103,6.366782006920415
synthetic_M_62002,PHASE5A_PPO,1337.0,1.716182978998404,0.9570798321219627,True,development,M,510101,-7.474048442906574
synthetic_M_62002,PHASE5A_PPO,1495.0,1.7595754829817452,0.9640790771809407,True,development,M,510102,3.4602076124567476
synthetic_M_62002,PHASE5A_PPO,1328.0,1.6935313399881124,0.9590246429434046,True,development,M,510103,-8.09688581314879
synthetic_M_62003,H1,803.0,0.04888755499268882,0.04888755499268882,True,development,M,NA,-16.354166666666668
synthetic_M_62003,H2,825.0,0.03329523801221512,0.03329523801221512,True,development,M,NA,-14.0625
synthetic_M_62003,BC_GREEDY,960.0,1.1393023309938144,0.6887129409587942,True,development,M,BC,0.0
synthetic_M_62003,PHASE4_PPO,1332.0,1.1901384959928691,0.6898121176927816,True,development,M,410101,38.75
synthetic_M_62003,PHASE4_PPO,1338.0,1.187131477985531,0.6875112999696285,True,development,M,410102,39.375
synthetic_M_62003,PHASE4_PPO,875.0,1.1757361089985352,0.6936567979864776,True,development,M,410103,-8.854166666666666
synthetic_M_62003,PHASE5A_PPO,982.0,1.1616361089982092,0.6830812610278372,True,development,M,510101,2.2916666666666665
synthetic_M_62003,PHASE5A_PPO,795.0,1.1420100670075044,0.6908473971125204,True,development,M,510102,-17.1875
synthetic_M_62003,PHASE5A_PPO,903.0,1.125001145992428,0.6799839530140162,True,development,M,510103,-5.9375
synthetic_M_62004,H1,736.0,0.07943329800036736,0.07943329800036736,True,development,M,NA,-33.93177737881508
synthetic_M_62004,H2,722.0,0.042018034000648186,0.042018034000648186,True,development,M,NA,-35.18850987432675
synthetic_M_62004,BC_GREEDY,1114.0,1.776299037010176,0.9138520231645089,True,development,M,BC,0.0
synthetic_M_62004,PHASE4_PPO,806.0,1.7549514080164954,0.9089540141867474,True,development,M,410101,-27.648114901256733
synthetic_M_62004,PHASE4_PPO,1684.0,1.792493535001995,0.9199357361940201,True,development,M,410102,51.166965888689404
synthetic_M_62004,PHASE4_PPO,788.0,1.6687589070061222,0.8905138951085974,True,development,M,410103,-29.26391382405745
synthetic_M_62004,PHASE5A_PPO,839.0,1.6089760680042673,0.8859741589985788,True,development,M,510101,-24.685816876122082
synthetic_M_62004,PHASE5A_PPO,948.0,1.6850342100078706,0.8810085960722063,True,development,M,510102,-14.901256732495511
synthetic_M_62004,PHASE5A_PPO,1173.0,1.5840221530233975,0.8832320661458652,True,development,M,510103,5.296229802513465
synthetic_M_62005,H1,682.0,0.023069389979355037,0.023069389979355037,True,development,M,NA,-3.2624113475177303
synthetic_M_62005,H2,678.0,0.012974019016837701,0.012974019016837701,True,development,M,NA,-3.8297872340425534
synthetic_M_62005,BC_GREEDY,705.0,0.833814704004908,0.5260744671104476,True,development,M,BC,0.0
synthetic_M_62005,PHASE4_PPO,655.0,0.8083186549774837,0.5116235268651508,True,development,M,410101,-7.092198581560283
synthetic_M_62005,PHASE4_PPO,1066.0,0.8009749699849635,0.5057194739347324,True,development,M,410102,51.205673758865245
synthetic_M_62005,PHASE4_PPO,637.0,0.7820528769807424,0.5086273930501193,True,development,M,410103,-9.645390070921986
synthetic_M_62005,PHASE5A_PPO,609.0,0.7619227390096057,0.5064855759264901,True,development,M,510101,-13.617021276595745
synthetic_M_62005,PHASE5A_PPO,603.0,0.7896027280075941,0.5090955170162488,True,development,M,510102,-14.46808510638298
synthetic_M_62005,PHASE5A_PPO,603.0,0.7991853189887479,0.5199162850622088,True,development,M,510103,-14.46808510638298
synthetic_M_62006,H1,1629.0,0.009798349987249821,0.009798349987249821,True,development,M,NA,14.556962025316455
synthetic_M_62006,H2,1724.0,0.006721576995914802,0.006721576995914802,True,development,M,NA,21.237693389592124
synthetic_M_62006,BC_GREEDY,1422.0,1.0076295270118862,0.6529930502001662,True,development,M,BC,0.0
synthetic_M_62006,PHASE4_PPO,1534.0,1.047959626012016,0.6518081039830577,True,development,M,410101,7.876230661040788
synthetic_M_62006,PHASE4_PPO,1440.0,0.9889587869984098,0.6361703600268811,True,development,M,410102,1.2658227848101267
synthetic_M_62006,PHASE4_PPO,1476.0,1.0070184350188356,0.62980326791876,True,development,M,410103,3.7974683544303796
synthetic_M_62006,PHASE5A_PPO,1412.0,0.9835390590014867,0.6345628401904833,True,development,M,510101,-0.7032348804500703
synthetic_M_62006,PHASE5A_PPO,1412.0,0.9945642179809511,0.641804470011266,True,development,M,510102,-0.7032348804500703
synthetic_M_62006,PHASE5A_PPO,1398.0,0.9733580049942248,0.6285643399460241,True,development,M,510103,-1.6877637130801688
synthetic_M_62007,H1,1120.0,0.05200902101933025,0.05200902101933025,True,development,M,NA,-16.790490341753344
synthetic_M_62007,H2,1232.0,0.033143501001177356,0.033143501001177356,True,development,M,NA,-8.469539375928678
synthetic_M_62007,BC_GREEDY,1346.0,1.5600282630184665,0.851863377407426,True,development,M,BC,0.0
synthetic_M_62007,PHASE4_PPO,1158.0,1.5958575920085423,0.8469283718732186,True,development,M,410101,-13.967310549777118
synthetic_M_62007,PHASE4_PPO,1805.0,1.619296952005243,0.8543415470339824,True,development,M,410102,34.10104011887073
synthetic_M_62007,PHASE4_PPO,963.0,1.6158325349970255,0.8458468051103409,True,development,M,410103,-28.454680534918275
synthetic_M_62007,PHASE5A_PPO,1184.0,1.5693512090074364,0.8644609209732153,True,development,M,510101,-12.035661218424963
synthetic_M_62007,PHASE5A_PPO,1305.0,1.6261211800156161,0.8732832448731642,True,development,M,510102,-3.0460624071322435
synthetic_M_62007,PHASE5A_PPO,1300.0,1.6272952560102567,0.8693634086521342,True,development,M,510103,-3.4175334323922733
synthetic_M_62008,H1,1454.0,0.007833749987185001,0.007833749987185001,True,development,M,NA,12.191358024691358
synthetic_M_62008,H2,1553.0,0.005848045024322346,0.005848045024322346,True,development,M,NA,19.830246913580247
synthetic_M_62008,BC_GREEDY,1296.0,0.8736395759915467,0.5996521569613833,True,development,M,BC,0.0
synthetic_M_62008,PHASE4_PPO,1288.0,0.8794209670159034,0.6002414139220491,True,development,M,410101,-0.6172839506172839
synthetic_M_62008,PHASE4_PPO,1322.0,0.8698703790141735,0.5949142448953353,True,development,M,410102,2.006172839506173
synthetic_M_62008,PHASE4_PPO,1336.0,0.8771487289923243,0.6000366029620636,True,development,M,410103,3.0864197530864197
synthetic_M_62008,PHASE5A_PPO,1295.0,0.8678535430226475,0.5988250631198753,True,development,M,510101,-0.07716049382716049
synthetic_M_62008,PHASE5A_PPO,1272.0,0.8713317479996476,0.5991231860534754,True,development,M,510102,-1.8518518518518519
synthetic_M_62008,PHASE5A_PPO,1288.0,0.8994024450075813,0.5996628698485438,True,development,M,510103,-0.6172839506172839
synthetic_M_62009,H1,1656.0,0.01076281297719106,0.01076281297719106,True,development,M,NA,18.624641833810887
synthetic_M_62009,H2,1912.0,0.006770653009880334,0.006770653009880334,True,development,M,NA,36.96275071633238
synthetic_M_62009,BC_GREEDY,1396.0,0.9888521789980587,0.6528758129279595,True,development,M,BC,0.0
synthetic_M_62009,PHASE4_PPO,1505.0,1.0027766920102295,0.6545058719348162,True,development,M,410101,7.808022922636103
synthetic_M_62009,PHASE4_PPO,1456.0,0.9851967360009439,0.6510480278229807,True,development,M,410102,4.2979942693409745
synthetic_M_62009,PHASE4_PPO,1410.0,0.9817667650058866,0.6527885519899428,True,development,M,410103,1.002865329512894
synthetic_M_62009,PHASE5A_PPO,1415.0,0.9797816580103245,0.6498468809586484,True,development,M,510101,1.3610315186246418
synthetic_M_62009,PHASE5A_PPO,1403.0,0.9776235150056891,0.6483205398544669,True,development,M,510102,0.501432664756447
synthetic_M_62009,PHASE5A_PPO,1375.0,1.0030040150159039,0.6517469292739406,True,development,M,510103,-1.504297994269341
synthetic_M_62010,H1,1654.0,0.01096965599572286,0.01096965599572286,True,development,M,NA,4.0251572327044025
synthetic_M_62010,H2,1792.0,0.006633295008214191,0.006633295008214191,True,development,M,NA,12.70440251572327
synthetic_M_62010,BC_GREEDY,1590.0,0.7873362100217491,0.5306732168246526,True,development,M,BC,0.0
synthetic_M_62010,PHASE4_PPO,1587.0,0.7648876180173829,0.5177505470928736,True,development,M,410101,-0.18867924528301888
synthetic_M_62010,PHASE4_PPO,1973.0,0.7664203830063343,0.5112739370961208,True,development,M,410102,24.08805031446541
synthetic_M_62010,PHASE4_PPO,1579.0,0.7684133389848284,0.5173953200574033,True,development,M,410103,-0.6918238993710691
synthetic_M_62010,PHASE5A_PPO,1490.0,0.7525257060187869,0.5131768582505174,True,development,M,510101,-6.289308176100629
synthetic_M_62010,PHASE5A_PPO,1498.0,0.7527709379792213,0.5133438849588856,True,development,M,510102,-5.786163522012578
synthetic_M_62010,PHASE5A_PPO,1581.0,0.7592770839983132,0.5146105307794642,True,development,M,510103,-0.5660377358490566
synthetic_L_63001,H1,2459.0,0.4275219150003977,0.4275219150003977,True,development,L,NA,-28.455048006982835
synthetic_L_63001,H2,2888.0,0.13501402098336257,0.13501402098336257,True,development,L,NA,-15.97323247017748
synthetic_L_63001,BC_GREEDY,3437.0,5.166821396996966,1.715580602089176,True,development,L,BC,0.0
synthetic_L_63001,PHASE4_PPO,3245.0,4.672748192009749,1.6824653442308772,True,development,L,410101,-5.586267093395403
synthetic_L_63001,PHASE4_PPO,5897.0,5.390450055012479,1.7078622728295159,True,development,L,410102,71.5740471341286
synthetic_L_63001,PHASE4_PPO,2851.0,5.067588570993394,1.7307248676079325,True,development,L,410103,-17.049752691300554
synthetic_L_63001,PHASE5A_PPO,2959.0,4.8786845470021944,1.684100116166519,True,development,L,510101,-13.907477451265638
synthetic_L_63001,PHASE5A_PPO,2858.0,5.176985829981277,1.6932168689963873,True,development,L,510102,-16.846086703520513
synthetic_L_63001,PHASE5A_PPO,2889.0,4.970898094994482,1.6836444691871293,True,development,L,510103,-15.944137329066045
synthetic_L_63002,H1,1277.0,0.05824266400304623,0.05824266400304623,True,development,L,NA,-45.40401881145789
synthetic_L_63002,H2,1471.0,0.025600596971344203,0.025600596971344203,True,development,L,NA,-37.109876015391194
synthetic_L_63002,BC_GREEDY,2339.0,1.4797200169996358,0.7733256210049149,True,development,L,BC,0.0
synthetic_L_63002,PHASE4_PPO,1689.0,1.4543828220048454,0.772788237198256,True,development,L,410101,-27.789653698161608
synthetic_L_63002,PHASE4_PPO,3199.0,1.4734256780066062,0.7647082999174017,True,development,L,410102,36.767849508336894
synthetic_L_63002,PHASE4_PPO,2045.0,1.426748205005424,0.7707147790642921,True,development,L,410103,-12.569474134245404
synthetic_L_63002,PHASE5A_PPO,2195.0,1.4298531920067035,0.7753196019912139,True,development,L,510101,-6.15647712697734
synthetic_L_63002,PHASE5A_PPO,2298.0,1.4699960489815567,0.7685423081275076,True,development,L,510102,-1.7528858486532706
synthetic_L_63002,PHASE5A_PPO,2324.0,1.4551301800238434,0.7710383899393491,True,development,L,510103,-0.6412997007268063
synthetic_L_63003,H1,1766.0,0.1237640610197559,0.1237640610197559,True,development,L,NA,-18.354137771613498
synthetic_L_63003,H2,1937.0,0.039003041019896045,0.039003041019896045,True,development,L,NA,-10.448451225150254
synthetic_L_63003,BC_GREEDY,2163.0,2.392693533009151,1.0918151850346476,True,development,L,BC,0.0
synthetic_L_63003,PHASE4_PPO,1793.0,2.3523601370106917,1.094502028718125,True,development,L,410101,-17.105871474803514
synthetic_L_63003,PHASE4_PPO,2624.0,2.433790981012862,1.1132672769017518,True,development,L,410102,21.312991215903835
synthetic_L_63003,PHASE4_PPO,2023.0,2.3304205130261835,1.1144823240756523,True,development,L,410103,-6.472491909385114
synthetic_L_63003,PHASE5A_PPO,2039.0,2.4203208289982285,1.11699463185505,True,development,L,510101,-5.732778548312529
synthetic_L_63003,PHASE5A_PPO,1903.0,2.469064097997034,1.1181120861438103,True,development,L,510102,-12.020342117429497
synthetic_L_63003,PHASE5A_PPO,2120.0,2.3220509699895047,1.117581955040805,True,development,L,510103,-1.9879796578825706
synthetic_L_63004,H1,3319.0,0.9004192400025204,0.9004192400025204,True,development,L,NA,-45.92701205604431
synthetic_L_63004,H2,4780.0,0.27239384199492633,0.27239384199492633,True,development,L,NA,-22.124470511567285
synthetic_L_63004,BC_GREEDY,6138.0,8.633862798975315,2.366451674985001,True,development,L,BC,0.0
synthetic_L_63004,PHASE4_PPO,3495.0,8.045126151992008,2.3151117840898223,True,development,L,410101,-43.059628543499514
synthetic_L_63004,PHASE4_PPO,9396.0,8.950088722980581,2.32270131749101,True,development,L,410102,53.0791788856305
synthetic_L_63004,PHASE4_PPO,3507.0,8.513836191996234,2.3600944010540843,True,development,L,410103,-42.86412512218964
synthetic_L_63004,PHASE5A_PPO,4201.0,7.869588874978945,2.293269501737086,True,development,L,510101,-31.557510589768654
synthetic_L_63004,PHASE5A_PPO,4259.0,8.825278470001649,2.335236290091416,True,development,L,510102,-30.612577386770933
synthetic_L_63004,PHASE5A_PPO,4241.0,7.671463893988403,2.2850371968816034,True,development,L,510103,-30.905832518735746
synthetic_L_63005,H1,3254.0,0.17221858000266366,0.17221858000266366,True,development,L,NA,15.800711743772242
synthetic_L_63005,H2,3293.0,0.08627448699553497,0.08627448699553497,True,development,L,NA,17.18861209964413
