instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,data_split,group,training_seed,best_compared_makespan,gap_percent
BR_Mk06,PPO_GREEDY,3021.0,23.63648079999257,7.385162099264562,True,canonical_public_test,Brandimarte,31002,3021.0,0.0
BR_Mk06,PPO_GREEDY,3151.0,25.357076599961147,7.401924600475468,True,canonical_public_test,Brandimarte,31003,3021.0,4.303210857332009
BR_Mk07,BC_GREEDY,1859.0,11.345493600005284,4.6076678996905684,True,canonical_public_test,Brandimarte,BC,1171.0,58.753202391118705
BR_Mk07,H1,1171.0,1.4703739000251517,1.4703739000251517,True,canonical_public_test,Brandimarte,NA,1171.0,0.0
BR_Mk07,H2,1317.0,0.7778109000064433,0.7778109000064433,True,canonical_public_test,Brandimarte,NA,1171.0,12.46797608881298
BR_Mk07,H3,2416.0,5.488812300027348,5.488812300027348,True,canonical_public_test,Brandimarte,NA,1171.0,106.31938514090521
BR_Mk07,PPO_GREEDY,1442.0,10.839230100042187,4.5921808001585305,True,canonical_public_test,Brandimarte,31001,1171.0,23.14261315115286
BR_Mk07,PPO_GREEDY,1653.0,11.015292400028557,4.623226700001396,True,canonical_public_test,Brandimarte,31002,1171.0,41.16140051238258
BR_Mk07,PPO_GREEDY,1444.0,11.330214700079523,4.655874299700372,True,canonical_public_test,Brandimarte,31003,1171.0,23.3134073441503
BR_Mk08,BC_GREEDY,4052.0,34.9693540999433,11.578595599276014,True,canonical_public_test,Brandimarte,BC,3812.0,6.295907660020986
BR_Mk08,H1,3812.0,2.621385399950668,2.621385399950668,True,canonical_public_test,Brandimarte,NA,3812.0,0.0
BR_Mk08,H2,3869.0,2.384913899935782,2.384913899935782,True,canonical_public_test,Brandimarte,NA,3812.0,1.4952780692549843
BR_Mk08,H3,7034.0,17.49276799999643,17.49276799999643,True,canonical_public_test,Brandimarte,NA,3812.0,84.52256033578175
BR_Mk08,PPO_GREEDY,3988.0,34.03942260006443,11.291849600151181,True,canonical_public_test,Brandimarte,31001,3812.0,4.616998950682056
BR_Mk08,PPO_GREEDY,4161.0,33.31560269999318,11.289567299885675,True,canonical_public_test,Brandimarte,31002,3812.0,9.15529905561385
BR_Mk08,PPO_GREEDY,4130.0,35.391224800026976,11.34334940079134,True,canonical_public_test,Brandimarte,31003,3812.0,8.342077649527807
BR_Mk09,BC_GREEDY,3201.0,52.759172399993986,12.68991760048084,True,canonical_public_test,Brandimarte,BC,2927.0,9.361120601298257
BR_Mk09,H1,2927.0,5.376664099982008,5.376664099982008,True,canonical_public_test,Brandimarte,NA,2927.0,0.0
BR_Mk09,H2,3314.0,3.7006002999842167,3.7006002999842167,True,canonical_public_test,Brandimarte,NA,2927.0,13.221728732490604
BR_Mk09,H3,6481.0,30.499287999933586,30.499287999933586,True,canonical_public_test,Brandimarte,NA,2927.0,121.42125042705842
BR_Mk09,PPO_GREEDY,3000.0,52.990004000021145,12.67114819935523,True,canonical_public_test,Brandimarte,31001,2927.0,2.494021182097711
BR_Mk09,PPO_GREEDY,3345.0,51.56613779999316,12.763923799502663,True,canonical_public_test,Brandimarte,31002,2927.0,14.280833618038947
BR_Mk09,PPO_GREEDY,3085.0,55.2029372000834,12.920848700450733,True,canonical_public_test,Brandimarte,31003,2927.0,5.398018448923813
BR_Mk10,BC_GREEDY,3179.0,59.850891300011426,13.085723500116728,True,canonical_public_test,Brandimarte,BC,3179.0,0.0
BR_Mk10,H1,3192.0,6.206013699993491,6.206013699993491,True,canonical_public_test,Brandimarte,NA,3179.0,0.4089336269267065
BR_Mk10,H2,3638.0,5.357263999991119,5.357263999991119,True,canonical_public_test,Brandimarte,NA,3179.0,14.438502673796792
BR_Mk10,H3,6987.0,39.88843689998612,39.88843689998612,True,canonical_public_test,Brandimarte,NA,3179.0,119.78609625668449
BR_Mk10,PPO_GREEDY,3585.0,59.181289199972525,13.06153970072046,True,canonical_public_test,Brandimarte,31001,3179.0,12.77131173324945
BR_Mk10,PPO_GREEDY,3416.0,58.03410329995677,13.159420700510964,True,canonical_public_test,Brandimarte,31002,3179.0,7.455174583202265
BR_Mk10,PPO_GREEDY,3490.0,62.455827999976464,13.226746301166713,True,canonical_public_test,Brandimarte,31003,3179.0,9.782950613400441
HU_E_la01,BC_GREEDY,1432.0,3.1979990999680012,2.138618499855511,True,canonical_public_test,Hurink E,BC,1124.0,27.402135231316727
HU_E_la01,H1,1189.0,0.13821430003736168,0.13821430003736168,True,canonical_public_test,Hurink E,NA,1124.0,5.782918149466192
HU_E_la01,H2,1124.0,0.03409019997343421,0.03409019997343421,True,canonical_public_test,Hurink E,NA,1124.0,0.0
HU_E_la01,H3,1955.0,0.453145399922505,0.453145399922505,True,canonical_public_test,Hurink E,NA,1124.0,73.932384341637
HU_E_la01,PPO_GREEDY,1361.0,3.039513299940154,2.1061638997634873,True,canonical_public_test,Hurink E,31001,1124.0,21.085409252669038
HU_E_la01,PPO_GREEDY,1610.0,3.0538463999982923,2.094540099846199,True,canonical_public_test,Hurink E,31002,1124.0,43.238434163701065
HU_E_la01,PPO_GREEDY,1442.0,3.145478899939917,2.1667525991797447,True,canonical_public_test,Hurink E,31003,1124.0,28.291814946619215
HU_E_la02,BC_GREEDY,1569.0,3.0392016998957843,2.0862933011958376,True,canonical_public_test,Hurink E,BC,1122.0,39.839572192513366
HU_E_la02,H1,1122.0,0.12580429995432496,0.12580429995432496,True,canonical_public_test,Hurink E,NA,1122.0,0.0
HU_E_la02,H2,1237.0,0.03804739995393902,0.03804739995393902,True,canonical_public_test,Hurink E,NA,1122.0,10.249554367201426
HU_E_la02,H3,1642.0,0.43209019990172237,0.43209019990172237,True,canonical_public_test,Hurink E,NA,1122.0,46.3458110516934
HU_E_la02,PPO_GREEDY,1350.0,3.0142014999873936,2.081928999745287,True,canonical_public_test,Hurink E,31001,1122.0,20.32085561497326
HU_E_la02,PPO_GREEDY,1311.0,3.0478345999727026,2.1136835002107546,True,canonical_public_test,Hurink E,31002,1122.0,16.844919786096256
HU_E_la02,PPO_GREEDY,1723.0,3.066403799923137,2.105139100807719,True,canonical_public_test,Hurink E,31003,1122.0,53.5650623885918
HU_E_la03,BC_GREEDY,1349.0,3.0425977000268176,2.1054007000057027,True,canonical_public_test,Hurink E,BC,854.0,57.96252927400469
