arm,instance_id,scale,CF_level,seed,time_limit_seconds,stored_makespan,replay_feasible,replay_makespan,replayed_action_count,violation_count,source_path,source_sha256,copied_raw_path,copied_raw_sha256
CSG-NI Full,CB1_CORE_M_CF2_R02,M,CF2,530103,230.0,2549.0,True,2549.0,115,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF2_R02/seed_530103.json,3a7a3ba114e8fe6fa4f234b61f014be85d0d3bfb976e668a7f127ad88658a785,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF2_R02/seed_530103.json,3a7a3ba114e8fe6fa4f234b61f014be85d0d3bfb976e668a7f127ad88658a785
CSG-NI Full,CB1_CORE_M_CF2_R02,M,CF2,530104,230.0,2637.0,True,2637.0,115,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF2_R02/seed_530104.json,6c1bb4850630c369bbecc3ebc52e1fb7d7c50f2b72d56aaced62a0ecf46127e1,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF2_R02/seed_530104.json,6c1bb4850630c369bbecc3ebc52e1fb7d7c50f2b72d56aaced62a0ecf46127e1
CSG-NI Full,CB1_CORE_M_CF2_R02,M,CF2,530105,230.0,2587.0,True,2587.0,115,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF2_R02/seed_530105.json,722a42955e0ee8454634c828e31142b3b0312899cff3a53e2ea91a3203ac5b21,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF2_R02/seed_530105.json,722a42955e0ee8454634c828e31142b3b0312899cff3a53e2ea91a3203ac5b21
CSG-NI Full,CB1_CORE_M_CF3_R01,M,CF3,530101,222.0,2850.0,True,2850.0,111,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R01/seed_530101.json,c4fe2b17da04df31382aa9ac68f8e14df6c5b8fbbc0f49ab2a9df2237a9fd2bd,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R01/seed_530101.json,c4fe2b17da04df31382aa9ac68f8e14df6c5b8fbbc0f49ab2a9df2237a9fd2bd
CSG-NI Full,CB1_CORE_M_CF3_R01,M,CF3,530102,222.0,2892.0,True,2892.0,111,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R01/seed_530102.json,8e24fa31714ed731fd4b12c3d08a33a922a8fec0e4f19e689a8a604387234dfe,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R01/seed_530102.json,8e24fa31714ed731fd4b12c3d08a33a922a8fec0e4f19e689a8a604387234dfe
CSG-NI Full,CB1_CORE_M_CF3_R01,M,CF3,530103,222.0,2861.0,True,2861.0,111,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R01/seed_530103.json,9d0f99ce0034273d2adca01a5608e29acbb10cdc59dde627790a93c94956e3ff,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R01/seed_530103.json,9d0f99ce0034273d2adca01a5608e29acbb10cdc59dde627790a93c94956e3ff
CSG-NI Full,CB1_CORE_M_CF3_R01,M,CF3,530104,222.0,2910.0,True,2910.0,111,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R01/seed_530104.json,ca40c1c1648e3f4e845609c54dbfa4610da439edabe6a4b3d5fbbd87b89e773a,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R01/seed_530104.json,ca40c1c1648e3f4e845609c54dbfa4610da439edabe6a4b3d5fbbd87b89e773a
CSG-NI Full,CB1_CORE_M_CF3_R01,M,CF3,530105,222.0,2889.0,True,2889.0,111,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R01/seed_530105.json,cc19de23f425c64dee6ba304587f516626bea6d1fb67cfd226d222e39eb43008,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R01/seed_530105.json,cc19de23f425c64dee6ba304587f516626bea6d1fb67cfd226d222e39eb43008
CSG-NI Full,CB1_CORE_M_CF3_R02,M,CF3,530101,256.0,3389.0,True,3389.0,128,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R02/seed_530101.json,448aea74bd5ec176b9a8bbb1958ee09b7a7e75200abfd8b181aeca29f7df9f52,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R02/seed_530101.json,448aea74bd5ec176b9a8bbb1958ee09b7a7e75200abfd8b181aeca29f7df9f52
CSG-NI Full,CB1_CORE_M_CF3_R02,M,CF3,530102,256.0,3260.0,True,3260.0,128,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R02/seed_530102.json,98abde954290fe043af0a172f973b7955c1c12d6bed23290b7ca37bd9e8af9fd,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R02/seed_530102.json,98abde954290fe043af0a172f973b7955c1c12d6bed23290b7ca37bd9e8af9fd
CSG-NI Full,CB1_CORE_M_CF3_R02,M,CF3,530103,256.0,3259.0,True,3259.0,128,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R02/seed_530103.json,e05bf86397503ee852f0e86d0bc1a84cd1407f1af922fcd9801267646bdc00c9,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R02/seed_530103.json,e05bf86397503ee852f0e86d0bc1a84cd1407f1af922fcd9801267646bdc00c9
CSG-NI Full,CB1_CORE_M_CF3_R02,M,CF3,530104,256.0,3272.0,True,3272.0,128,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R02/seed_530104.json,ea1cb3f664b5763d562df25fbb370b9d1a00d12c685da6ffc2dedf35d75a546c,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R02/seed_530104.json,ea1cb3f664b5763d562df25fbb370b9d1a00d12c685da6ffc2dedf35d75a546c
CSG-NI Full,CB1_CORE_M_CF3_R02,M,CF3,530105,256.0,3328.0,True,3328.0,128,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_M_CF3_R02/seed_530105.json,0b649848735231db207a297a0b7db9612391ac56319abf4c435974f16ae7e095,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_M_CF3_R02/seed_530105.json,0b649848735231db207a297a0b7db9612391ac56319abf4c435974f16ae7e095
CSG-NI Full,CB1_CORE_S_CF1_R01,S,CF1,530101,124.0,1788.0,True,1788.0,62,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R01/seed_530101.json,d9bef5609af4d09f4e89c72c0bd6c6326ddf0fff65710272a1eecd023a760ad5,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R01/seed_530101.json,d9bef5609af4d09f4e89c72c0bd6c6326ddf0fff65710272a1eecd023a760ad5
CSG-NI Full,CB1_CORE_S_CF1_R01,S,CF1,530102,124.0,1856.0,True,1856.0,62,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R01/seed_530102.json,7dcaf0d3a2f0ec2dbbce061f7ec1bbb8d33318ecfcf4872e58d42c484df659ef,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R01/seed_530102.json,7dcaf0d3a2f0ec2dbbce061f7ec1bbb8d33318ecfcf4872e58d42c484df659ef
CSG-NI Full,CB1_CORE_S_CF1_R01,S,CF1,530103,124.0,1755.0,True,1755.0,62,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R01/seed_530103.json,c64e8ff55901d5af3ce32165c0f85bbb21f6801cc7b836867bba267a25e62865,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R01/seed_530103.json,c64e8ff55901d5af3ce32165c0f85bbb21f6801cc7b836867bba267a25e62865
CSG-NI Full,CB1_CORE_S_CF1_R01,S,CF1,530104,124.0,1804.0,True,1804.0,62,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R01/seed_530104.json,db6d8a1a56f1ea48ba9e56a0be8e5c1ea804c165cb36e1a6efc0229a5daba8e5,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R01/seed_530104.json,db6d8a1a56f1ea48ba9e56a0be8e5c1ea804c165cb36e1a6efc0229a5daba8e5
CSG-NI Full,CB1_CORE_S_CF1_R01,S,CF1,530105,124.0,1783.0,True,1783.0,62,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R01/seed_530105.json,08b0fa86b1233e42e37f4def3ac1b4cbf4c2e8f6004ef5c0cd4f3a4753f3c7a3,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R01/seed_530105.json,08b0fa86b1233e42e37f4def3ac1b4cbf4c2e8f6004ef5c0cd4f3a4753f3c7a3
CSG-NI Full,CB1_CORE_S_CF1_R02,S,CF1,530101,130.0,2161.0,True,2161.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R02/seed_530101.json,ccb7582c5baac0c78f861a811e5defcd4a0470f87432aebad17812cb88ec62ff,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R02/seed_530101.json,ccb7582c5baac0c78f861a811e5defcd4a0470f87432aebad17812cb88ec62ff
CSG-NI Full,CB1_CORE_S_CF1_R02,S,CF1,530102,130.0,2191.0,True,2191.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R02/seed_530102.json,e41315ee7dda2c2e0eb2838b4a808e7670fb337913199170945240aacb66ddb1,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R02/seed_530102.json,e41315ee7dda2c2e0eb2838b4a808e7670fb337913199170945240aacb66ddb1
CSG-NI Full,CB1_CORE_S_CF1_R02,S,CF1,530103,130.0,2157.0,True,2157.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R02/seed_530103.json,80b719af11a8584c7a3f9ff5ddb6848ee4c7e98817b6e2f43decc6a01696f809,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R02/seed_530103.json,80b719af11a8584c7a3f9ff5ddb6848ee4c7e98817b6e2f43decc6a01696f809
CSG-NI Full,CB1_CORE_S_CF1_R02,S,CF1,530104,130.0,2180.0,True,2180.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R02/seed_530104.json,d319ee9fdb75a94654e2263b6f64d18cbecca80e4cd9e3fd68dfcdc0fc7b855e,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R02/seed_530104.json,d319ee9fdb75a94654e2263b6f64d18cbecca80e4cd9e3fd68dfcdc0fc7b855e
CSG-NI Full,CB1_CORE_S_CF1_R02,S,CF1,530105,130.0,2152.0,True,2152.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF1_R02/seed_530105.json,6a5fec0c3f0ae917695d81bba0ff88d9201df4d9c5da02870b6a09d6ebf478b4,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF1_R02/seed_530105.json,6a5fec0c3f0ae917695d81bba0ff88d9201df4d9c5da02870b6a09d6ebf478b4
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530101,128.0,1882.0,True,1882.0,64,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530101.json,98481a897fd24825f057e2bcb7dc06b6d192338331d6767801a8e7d635e94590,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R01/seed_530101.json,98481a897fd24825f057e2bcb7dc06b6d192338331d6767801a8e7d635e94590
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530102,128.0,1934.0,True,1934.0,64,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530102.json,e0904cebde9cd0b930894d534b2a8b19013d483ed09ac36e2f3c20e378b24dfe,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R01/seed_530102.json,e0904cebde9cd0b930894d534b2a8b19013d483ed09ac36e2f3c20e378b24dfe
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530103,128.0,1934.0,True,1934.0,64,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530103.json,01c135ed037e6a9e84d7cb1eef31ab2cc6a3d21d21e65df733a11c8bbc638583,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R01/seed_530103.json,01c135ed037e6a9e84d7cb1eef31ab2cc6a3d21d21e65df733a11c8bbc638583
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530104,128.0,1934.0,True,1934.0,64,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530104.json,cbb26cdbd2f558a69c7ede67bd0412e6a8a9fc4ee7caab451bf057fb99756d81,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R01/seed_530104.json,cbb26cdbd2f558a69c7ede67bd0412e6a8a9fc4ee7caab451bf057fb99756d81
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530105,128.0,1934.0,True,1934.0,64,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530105.json,122cb933ef17d7e7765b0fcb6e67a08967b19e56458a485dbbac6456e8ccbd67,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R01/seed_530105.json,122cb933ef17d7e7765b0fcb6e67a08967b19e56458a485dbbac6456e8ccbd67
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530101,126.0,1603.0,True,1603.0,63,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530101.json,892f9d5460dffcd18f30ba056552c311793d67187723cb1959bb9564837b7311,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R02/seed_530101.json,892f9d5460dffcd18f30ba056552c311793d67187723cb1959bb9564837b7311
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530102,126.0,1674.0,True,1674.0,63,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530102.json,3333d729542c2b1f13f90a04c03ff58ef4f7635a4b6ad11f00cfcac1e2f387f4,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R02/seed_530102.json,3333d729542c2b1f13f90a04c03ff58ef4f7635a4b6ad11f00cfcac1e2f387f4
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530103,126.0,1674.0,True,1674.0,63,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530103.json,5afb481aa939115b2f23c453a8e254c012deaeb56482f987f1c03e0f4fa6e123,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R02/seed_530103.json,5afb481aa939115b2f23c453a8e254c012deaeb56482f987f1c03e0f4fa6e123
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530104,126.0,1674.0,True,1674.0,63,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530104.json,713b77892626d81fa17912b478aa5614b8a8c59070779965b094fbd4ea01d082,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R02/seed_530104.json,713b77892626d81fa17912b478aa5614b8a8c59070779965b094fbd4ea01d082
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530105,126.0,1674.0,True,1674.0,63,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530105.json,73fd2e7e45facb1e986be2ed522edf28e43cb56aeb9187a1e106b93a68332652,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF2_R02/seed_530105.json,73fd2e7e45facb1e986be2ed522edf28e43cb56aeb9187a1e106b93a68332652
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530101,130.0,1601.0,True,1601.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530101.json,b0eba8282da168e8c3f861ef0f3533ef4b494eb9abcff7fb6676e1ac35243d96,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R01/seed_530101.json,b0eba8282da168e8c3f861ef0f3533ef4b494eb9abcff7fb6676e1ac35243d96
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530102,130.0,1621.0,True,1621.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530102.json,08caa1ba3d8e8542d1990da6ff8fe2ca4ff5427117bcfa27d5833e6b848de0fb,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R01/seed_530102.json,08caa1ba3d8e8542d1990da6ff8fe2ca4ff5427117bcfa27d5833e6b848de0fb
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530103,130.0,1603.0,True,1603.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530103.json,2430641b24c27f47fd17246061d2c6dbf38559b53c962cbf5f034e7bb3c46a83,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R01/seed_530103.json,2430641b24c27f47fd17246061d2c6dbf38559b53c962cbf5f034e7bb3c46a83
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530104,130.0,1632.0,True,1632.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530104.json,323bf65778013db185b1bea61b33076a6b753939f887a0f7ed882cb661f8fb09,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R01/seed_530104.json,323bf65778013db185b1bea61b33076a6b753939f887a0f7ed882cb661f8fb09
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530105,130.0,1551.0,True,1551.0,65,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530105.json,a07b3ae1c86fa61844f10bfa46dea593adebf6283e1779427b0736064cfe5b9d,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R01/seed_530105.json,a07b3ae1c86fa61844f10bfa46dea593adebf6283e1779427b0736064cfe5b9d
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530101,114.0,1754.0,True,1754.0,57,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530101.json,7af831b7cdeabde57ec999becd05ed5d946a35c6739721f8cf9d8c73a6e15d92,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R02/seed_530101.json,7af831b7cdeabde57ec999becd05ed5d946a35c6739721f8cf9d8c73a6e15d92
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530102,114.0,1743.0,True,1743.0,57,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530102.json,07e9cd609889c766d09058351244c1eb9c753ad4ac4b04eef6dbb080e1efdf89,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R02/seed_530102.json,07e9cd609889c766d09058351244c1eb9c753ad4ac4b04eef6dbb080e1efdf89
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530103,114.0,1750.0,True,1750.0,57,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530103.json,c31c22104ebb891468b634b3ce1d90966b25737701e41eb8e8a8e926daf6d1c0,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R02/seed_530103.json,c31c22104ebb891468b634b3ce1d90966b25737701e41eb8e8a8e926daf6d1c0
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530104,114.0,1763.0,True,1763.0,57,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530104.json,fa3c4ca868c80de99a7d830e643f69b6bfb96aa7ba86cdc639d31802ecb38cec,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R02/seed_530104.json,fa3c4ca868c80de99a7d830e643f69b6bfb96aa7ba86cdc639d31802ecb38cec
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530105,114.0,1781.0,True,1781.0,57,0,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530105.json,f9c5f57740f82efed17706dfd3ef028382557e236d4c484bc8758fdcede24b31,paper_experiments/ablation/raw_results/full_reference/runs/CB1_CORE_S_CF3_R02/seed_530105.json,f9c5f57740f82efed17706dfd3ef028382557e236d4c484bc8758fdcede24b31
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R01,L,CF1,530101,380.0,4844.0,True,4844.0,190,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R01/seed_530101.json,e5e6a151ea9a57b907c34d72f2c56d99321b502a007ae01b5f96f5c3dbbb0137,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R01/seed_530101.json,e5e6a151ea9a57b907c34d72f2c56d99321b502a007ae01b5f96f5c3dbbb0137
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R01,L,CF1,530102,380.0,4968.0,True,4968.0,190,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R01/seed_530102.json,7295a97b718ab013596a7e2c3cc3a3a2392b77fc30c7a0a447b59a828ecd7828,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R01/seed_530102.json,7295a97b718ab013596a7e2c3cc3a3a2392b77fc30c7a0a447b59a828ecd7828
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R01,L,CF1,530103,380.0,4947.0,True,4947.0,190,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R01/seed_530103.json,3769a692ee3c8e24d789a0502f0618ab970cbdf54976b077abf1456e816e4720,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R01/seed_530103.json,3769a692ee3c8e24d789a0502f0618ab970cbdf54976b077abf1456e816e4720
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R01,L,CF1,530104,380.0,5298.0,True,5298.0,190,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R01/seed_530104.json,572453119d5ef5e4c15bc100003e1bb422003ec90b0de1897521605af12c5b57,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R01/seed_530104.json,572453119d5ef5e4c15bc100003e1bb422003ec90b0de1897521605af12c5b57
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R01,L,CF1,530105,380.0,4762.0,True,4762.0,190,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R01/seed_530105.json,728fdee2c12ff373bfdbfe3eb003058cb8eb6db9208ae3173746e370015b8855,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R01/seed_530105.json,728fdee2c12ff373bfdbfe3eb003058cb8eb6db9208ae3173746e370015b8855
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R02,L,CF1,530101,362.0,4813.0,True,4813.0,181,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R02/seed_530101.json,d880869b1287c282535c5647fd4b9f55275e5b47b01c168a22a0222a2524cc05,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R02/seed_530101.json,d880869b1287c282535c5647fd4b9f55275e5b47b01c168a22a0222a2524cc05
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R02,L,CF1,530102,362.0,4907.0,True,4907.0,181,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R02/seed_530102.json,3b425b2d9aa6bbd9317f33c2ac6f4f1f32174b4295ece901286896ae710bca20,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R02/seed_530102.json,3b425b2d9aa6bbd9317f33c2ac6f4f1f32174b4295ece901286896ae710bca20
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R02,L,CF1,530103,362.0,4859.0,True,4859.0,181,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R02/seed_530103.json,9b260417febe712a07b7ad9ecb31cf777071c278cc0d81ed2c216c0abf411cd5,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R02/seed_530103.json,9b260417febe712a07b7ad9ecb31cf777071c278cc0d81ed2c216c0abf411cd5
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R02,L,CF1,530104,362.0,4817.0,True,4817.0,181,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R02/seed_530104.json,062beb306eaec130f78c48f811c9cec1949a112b32ac7a0c236a35c2e1070b4b,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R02/seed_530104.json,062beb306eaec130f78c48f811c9cec1949a112b32ac7a0c236a35c2e1070b4b
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF1_R02,L,CF1,530105,362.0,4880.0,True,4880.0,181,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF1_R02/seed_530105.json,0bb2379aa55e63257a8013424eb0e0838ef1e3a73883ff9200c369aa72128f32,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF1_R02/seed_530105.json,0bb2379aa55e63257a8013424eb0e0838ef1e3a73883ff9200c369aa72128f32
