instance_id,scale,CF_level,state_id,target_set_id,origin_family,is_fallback,immediate_utility,ensemble_immediate_utility,continuation_advantage_mean,continuation_advantage_std,beats_fallback,continuation_positive,realized_immediate_negative,realized_immediate_below_old_floor,old_predicted_immediate_gate_blocked
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_b187ff213c2a52e030cb,RELATED_VARIANT,False,-0.10092145677928917,-0.009620829,-0.012944273804300133,0.0013163668275559459,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_c227331add6be5ad1bae,MATCHED_RANDOM,False,-0.07612988152698552,-0.009516879,-0.015686704695041687,0.0029618253620008767,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_c26a0caf085b77f8b330,ORIGINAL_OPERATOR,False,-0.07722685388328214,-0.005518081,-0.02018429135585783,0.027863097849934182,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_c9cd7291e23e7b07a310,RELATED_VARIANT,False,-0.08358929354980255,0.0049258224,-0.004278192189556823,0.01744186046511628,0.5,False,True,True,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_ce0c383f32e8f83b93ee,STRUCTURED_NEAR_NEIGHBOR,False,-0.0013163668275559457,-0.023052013,0.01963580517770952,0.0042781921895568235,1.0,True,True,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_f37f43e7ae1790489a30,MATCHED_RANDOM,False,-0.05682316805616498,-0.020740258,-0.035870996050899516,0.004278192189556822,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000118,ts_fbd3ca8cc3dd58f9a899,STRUCTURED_NEAR_NEIGHBOR,False,-0.01491882404563405,-0.025359303,0.021939447125932425,0.0026327336551118918,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_015fafc1a9bf01085a89,ORIGINAL_OPERATOR,False,-0.03867403314917127,-0.031216204,0.009515039901780233,0.042254962144464905,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_0556cbe678543b1b192d,LOCAL_PERTURBATION,False,0.03089830161653366,-0.020364681,0.03683241252302026,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_1161659b140ac9c25f32,RELATED_VARIANT,False,0.02619193779414774,-0.024239806,0.0403110292613055,0.00818498056067117,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_151aa95f040ebbcfb0b1,STRUCTURED_NEAR_NEIGHBOR,False,0.008594229588704727,-0.02336558,0.014528340495191324,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_1a658b69fbc8ced439c2,STRUCTURED_NEAR_NEIGHBOR,False,0.01002660118682218,-0.025842933,0.03038674033149171,0.014426028238182932,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_1bdaaaa2eda29312d7d8,ORIGINAL_OPERATOR,False,-0.006138735420503376,-0.031978745,-0.0002046245140167792,0.0,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_25597916978be58748e4,RELATED_VARIANT,False,0.0,-0.024251543,0.010742786985880909,0.004808676079394312,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_262a63aceb23b0d30354,ORIGINAL_OPERATOR,False,-0.02291794556987927,-0.04231194,0.0020462451401677927,0.019030079803560467,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_3337d595548c9f10bdf3,LOCAL_PERTURBATION,False,-0.025987313280130958,-0.025280429,-0.017393083691426232,0.0026601186822181287,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_357f6cadee01f6690ded,ORIGINAL_OPERATOR,False,-0.017188459177409455,-0.029760411,-0.011254348270922856,0.0,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_37c75b2d774a980aa086,ORIGINAL_OPERATOR,False,0.021485573971761818,-0.028745167,0.027419684878248415,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_417246981fa55c6a7046,STRUCTURED_NEAR_NEIGHBOR,False,0.006547984448536935,-0.04408345,0.055146306527522,0.029568242275424598,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_4c4febd8c80b953c3378,MATCHED_RANDOM,False,-0.03437691835481891,-0.030578434,-0.016165336607325557,0.0049109883364027015,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_5c9e51197c3d16cc9386,ORIGINAL_OPERATOR,True,-0.005934110906486597,-0.034150466,0.0,0.0,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_821a7124f83aaf4849bc,RELATED_VARIANT,False,-0.0012277470841006752,-0.020294242,0.009208103130755065,0.004501739308369143,1.0,True,True,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_8f027315c9885f4e60b6,STRUCTURED_NEAR_NEIGHBOR,False,0.0055248618784530384,-0.023405166,0.011458972784939635,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_ad2440db5917d61bc8af,ORIGINAL_OPERATOR,False,0.005729486392469818,-0.023804205,0.034069981583793735,0.019746265602619193,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_b7ed82dc4d8554f2a87a,MATCHED_RANDOM,False,-0.013914466953140987,-0.026032768,-0.00798035604665439,0.0,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_bdb6409377f85fefdd2f,LOCAL_PERTURBATION,False,0.003887865766318805,-0.026221402,0.009821976672805401,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_d5529f87007d5b815401,LOCAL_PERTURBATION,False,0.012072846326989973,-0.0268035,0.018006957233476572,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_dd4eeac61cbd11bdd36d,STRUCTURED_NEAR_NEIGHBOR,False,0.05279312461632903,-0.047733545,0.07755269081235933,0.01882545528954369,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_e047cf74998802639401,STRUCTURED_NEAR_NEIGHBOR,False,-0.004910988336402701,-0.025737414,0.011254348270922858,0.002864743196234909,1.0,True,True,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_ed0e22b353f91f503a5a,RELATED_VARIANT,False,-0.0012277470841006752,-0.024245696,0.004706363822385922,0.0,1.0,True,True,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000154,ts_ed5d425ef2beb4760e6a,MATCHED_RANDOM,False,0.021690198485778595,-0.019009972,0.027624309392265192,0.0,1.0,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_1d936c56f738b6087f74,ORIGINAL_OPERATOR,False,-0.06014568158168574,-0.028759027,-0.010093652445369406,0.017377731529656607,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_30536d2230b6c4814afd,STRUCTURED_NEAR_NEIGHBOR,False,-0.10385015608740895,-0.04903098,0.010926118626430802,0.002393340270551509,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_37b535f5481a2b3425ff,LOCAL_PERTURBATION,False,-0.052445369406867844,-0.0493038,-0.007492195629552549,0.012070759625390219,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_42d2c00464592c0cd62d,ORIGINAL_OPERATOR,False,-0.04120707596253902,-0.03618856,-0.0065556711758584804,0.007804370447450572,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_44f41a5613f5517e3313,LOCAL_PERTURBATION,False,-0.07346514047866805,-0.046936985,0.029656607700312174,0.027783558792924035,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_4721dc4285cd60c3dab5,LOCAL_PERTURBATION,False,-0.048283038501560877,-0.032639813,0.036420395421436005,0.03870967741935484,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_4c40801042aac167ba82,ORIGINAL_OPERATOR,False,-0.08678459937565036,-0.036482986,0.023621227887617065,0.029656607700312174,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_4e6cc89e17ad45201341,RELATED_VARIANT,False,-0.039125910509885536,-0.039924245,-0.0019771071800208113,0.018002081165452655,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_4ff42c51e3507cd3a489,STRUCTURED_NEAR_NEIGHBOR,False,-0.014568158168574402,-0.031317588,0.018730489073881376,0.02705515088449532,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_634fabefe3b8279cf8f3,STRUCTURED_NEAR_NEIGHBOR,False,-0.04911550468262227,-0.07130355,-0.0005202913631633718,0.013631633714880333,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_6ee7e7cd1ef0e42fe9ad,ORIGINAL_OPERATOR,False,0.005827263267429761,-0.013946351,0.02081165452653486,0.027471383975026013,0.5,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_7ddfe86835dc2929fca8,STRUCTURED_NEAR_NEIGHBOR,False,-0.020395421436004164,-0.04619242,0.03257023933402706,0.0263267429760666,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_825ef3ee71ec67317215,MATCHED_RANDOM,False,-0.03163371488033299,-0.028845109,0.004682622268470344,0.02466181061394381,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_88e37d323ccce630cb58,RELATED_VARIANT,False,-0.030385015608740896,-0.029856816,0.000104058272632674,0.016129032258064516,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_9767bbee1fd899d93160,ORIGINAL_OPERATOR,False,-0.01810613943808533,0.053412374,0.01019771071800208,0.02518210197710718,0.5,True,True,True,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_97f3712872fc284e82a5,LOCAL_PERTURBATION,False,-0.0222684703433923,-0.04308794,0.00052029136316337,0.019667013527575442,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_9db6a64bedda6790b65a,RELATED_VARIANT,False,-0.0022892819979188346,-0.02905508,0.021748178980228926,0.01841831425598335,1.0,True,True,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_a422ad583bb1dae5c6f9,STRUCTURED_NEAR_NEIGHBOR,False,-0.11404786680541103,-0.045437645,-0.02122788761706556,0.015192507804370448,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_ac38363d9dd9ab5298e0,ORIGINAL_OPERATOR,True,-0.06867845993756504,-0.064373605,0.0,0.0,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_beecf7bdbe61eef033b7,STRUCTURED_NEAR_NEIGHBOR,False,-0.047866805411030174,-0.03174211,0.002497398543184182,0.01768990634755463,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_c0684a60c771ffcdadae,ORIGINAL_OPERATOR,False,-0.03392299687825182,-0.027243732,0.005723204994797086,0.01945889698231009,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_d561bebddece4f9e2258,MATCHED_RANDOM,False,-0.08720083246618106,-0.03929077,-0.009573361082206034,0.008116545265348595,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_e933d63c8ac2709fa626,MATCHED_RANDOM,False,-0.03517169614984391,-0.032586325,0.0029136316337148808,0.018938605619146724,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000192,ts_f2d6aa3c84f8eb363ab1,RELATED_VARIANT,False,-0.019146722164412072,-0.03649065,0.01113423517169615,0.012174817898022893,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_0029524082af5ed83a8e,STRUCTURED_NEAR_NEIGHBOR,False,-0.0331576635924462,-0.034136888,0.014492753623188406,0.001756697408871322,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_101ca25339b3c2aac847,STRUCTURED_NEAR_NEIGHBOR,False,-0.03667105841018885,-0.04391813,0.003513394817742644,0.005709266578831796,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_1645d2316c036a6958c7,STRUCTURED_NEAR_NEIGHBOR,False,-0.10166886253842776,-0.031245977,-0.024483970136144048,0.002086078173034694,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_169d2e96669dcb9f36c6,LOCAL_PERTURBATION,False,-0.04589371980676329,-0.031962823,0.00230566534914361,0.00230566534914361,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_1ad17a6f2c27401a6cac,RELATED_VARIANT,False,-0.139877031181379,-0.09598517,-0.053908651734738695,0.01394378568291612,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_1b230d178f0ccadca55e,LOCAL_PERTURBATION,False,-0.04391743522178305,-0.029869923,0.0015371102327624065,0.0004391743522178304,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_1c884780f0958b26d808,ORIGINAL_OPERATOR,False,-0.04765041721563461,0.0028518476,0.0006587615283267457,0.002415458937198068,0.5,True,True,True,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_2ade424091f5ab1a3f41,RELATED_VARIANT,False,-0.11462450592885376,-0.03139734,-0.02075098814229249,0.001207729468599034,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_2bef385c2e56f9fa430e,LOCAL_PERTURBATION,False,-0.09727711901624946,-0.07389949,-0.028216952129995608,0.014602547211242864,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_34450b51ea22b100aa85,RELATED_VARIANT,False,-0.05401844532279315,-0.023104822,-0.005709266578831796,0.0024154589371980675,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_3b2e9be0a0b31be73d8a,MATCHED_RANDOM,False,-0.037768994290733424,-0.06331051,0.002415458937198068,0.005709266578831796,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_3c7539be5bf3efbafeb7,ORIGINAL_OPERATOR,True,-0.04589371980676329,-0.03305603,0.0,0.0,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_3fe1ecf52399e7f9c8fe,RELATED_VARIANT,False,-0.03513394817742644,-0.028004931,0.00505050505050505,0.005709266578831796,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_795564988db9c8601fee,STRUCTURED_NEAR_NEIGHBOR,False,-0.051822573561704,-0.03337166,0.03974527887571366,0.010540184453227932,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_86c3c9d7b9ff7496de52,LOCAL_PERTURBATION,False,-0.03820816864295125,-0.02767246,0.009991216512955642,0.0137241985068072,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_87684a5af4bc559225bd,ORIGINAL_OPERATOR,False,-0.10584101888449715,-0.052870672,0.012845849802371542,0.01745718050065876,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_888896491d62bc99aaf4,ORIGINAL_OPERATOR,False,-0.0533596837944664,-0.037566874,-0.002854633289415898,0.00461133069828722,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_a98b56be8f7fbb8b2ba3,ORIGINAL_OPERATOR,False,-0.11089152393500219,-0.03738762,-0.008344312692138778,0.014273166447079488,0.5,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_d35dde098fee043d1dcc,MATCHED_RANDOM,False,-0.011638120333772508,-0.03264679,0.02854633289415898,0.005709266578831796,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_db97ccfde23d743e1320,ORIGINAL_OPERATOR,False,-0.05753184014053579,-0.042948145,-0.017347386912604304,0.005709266578831796,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_e1281a72e1cb2b1be04c,STRUCTURED_NEAR_NEIGHBOR,False,-0.04808959156785244,-0.031577438,-0.003842775581906017,0.0016469038208168643,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_ea78af6a8af0fdb6a2f1,STRUCTURED_NEAR_NEIGHBOR,False,-0.018225735617039964,-0.028466938,0.021958717610891524,0.005709266578831796,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_ec1a3147d42709f6af1a,ORIGINAL_OPERATOR,False,-0.04238032498902064,-0.03568506,0.0165788317962231,0.013065436978480456,1.0,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000227,ts_ed3364787aa1c06f5d5f,MATCHED_RANDOM,False,-0.004830917874396135,-0.045886565,0.03535353535353535,0.005709266578831798,1.0,True,True,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_00288d960dc6b59465de,LOCAL_PERTURBATION,False,0.008669909071685345,-0.022696355,0.00021146119687037441,0.0025375343624444912,0.5,True,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_2ae7b967e36e7ff4170c,STRUCTURED_NEAR_NEIGHBOR,False,0.003594840346796363,-0.020176018,-0.004863607528018609,0.0025375343624444917,0.0,False,False,False,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_2f0f9d027c9665318b58,STRUCTURED_NEAR_NEIGHBOR,False,-0.022837809262000422,-0.018005637,-0.014590822584055826,0.014167900190315079,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_3982276ac9e654ab498a,ORIGINAL_OPERATOR,False,-0.03848593783040812,-0.011336827,-0.02854726157750053,0.010995982237259463,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_459218775c5691d5a813,LOCAL_PERTURBATION,False,-0.01628251215901882,0.0031548336,0.004334954535842673,0.01363924719813914,0.5,True,True,True,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_45c07e39c4b8fc1e072e,ORIGINAL_OPERATOR,False,-0.03277648551490801,-0.050489113,-0.041234933389722984,0.002537534362444492,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_59b1880d8bf02f4d2605,STRUCTURED_NEAR_NEIGHBOR,False,-0.00444068513427786,-0.004220461,0.019348699513639246,0.029710298160287585,0.5,True,True,False,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_5c8504d5e559c9f56826,RELATED_VARIANT,False,-0.01670543455275957,0.002013862,-0.005392260520194545,0.022309156269824486,0.5,False,True,True,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_5fba8b7c9069bc31fcf2,STRUCTURED_NEAR_NEIGHBOR,False,-0.006132374709240854,-0.019818177,0.005709452315500106,0.01776274053711144,0.5,True,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_628651c4690f571ed225,MATCHED_RANDOM,False,-0.03319940790864876,-0.0063612717,-0.029921759357157962,0.00919856206386128,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_652ebaeccaf25e67315e,MATCHED_RANDOM,False,-0.008035525481074222,0.0059558153,-0.00962148445760203,0.009410023260731657,0.0,False,True,True,False
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_68003dc236b5180aa7c3,LOCAL_PERTURBATION,False,-0.012476210615352083,-0.019648917,-0.02030027489955593,0.001903150771833369,0.0,False,True,True,True
CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,CB1_CAUR_L_CF3_RI2_TI2_R12__seed691201__it0000254,ts_6e5e4858850bb6188d25,RELATED_VARIANT,False,0.01882004652146331,-0.00014744017,0.010361598646648339,0.0025375343624444912,1.0,True,False,False,False
