instance_id,scale,CF_level,state_id,origin_family,anchor_target_set_id,neighbor_target_set_id,cheap_feature_rms_distance,target_operation_jaccard,anchor_continuation_advantage,neighbor_continuation_advantage,absolute_continuation_advantage_gap,cheap_similar_at_0_10,material_gap_at_0_01,strong_gap_at_0_02,collision_at_0_10_0_01,anchor_is_state_continuation_best,anchor_destroy_target_fraction,neighbor_destroy_target_fraction,anchor_critical_overlap_fraction,neighbor_critical_overlap_fraction,anchor_bottleneck_overlap_fraction,neighbor_bottleneck_overlap_fraction,anchor_fallback_overlap_fraction,neighbor_fallback_overlap_fraction,anchor_fallback_jaccard,neighbor_fallback_jaccard,anchor_normalized_diversity_rank,neighbor_normalized_diversity_rank
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000012,ORIGINAL_OPERATOR,ts_bc5ca10075e62c65dcd0,ts_c320bbf3ca51b6b6b93b,0.02953361520480791,0.0,-0.014622057001239157,0.013878562577447335,0.028500619578686492,True,True,True,True,False,0.1511627906976744,0.1511627906976744,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0196078431372549,0.043478260869565216,0.08695652173913043
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000012,ORIGINAL_OPERATOR,ts_c320bbf3ca51b6b6b93b,ts_bc5ca10075e62c65dcd0,0.02953361520480791,0.0,0.013878562577447335,-0.014622057001239157,0.028500619578686492,True,True,True,True,False,0.1511627906976744,0.1511627906976744,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0196078431372549,0.0,0.08695652173913043,0.043478260869565216
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000012,ORIGINAL_OPERATOR,ts_cb271199ea0b8fd122f1,ts_e9a826292993e3d1202a,0.05186942099667685,0.061224489795918366,-0.006691449814126394,-0.007930607187112764,0.0012391573729863695,True,False,False,False,False,0.1511627906976744,0.1511627906976744,0.0,0.07692307692307693,0.0,0.0,0.19230769230769232,0.2692307692307692,0.10638297872340426,0.15555555555555556,0.43478260869565216,0.4782608695652174
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000012,ORIGINAL_OPERATOR,ts_e9a826292993e3d1202a,ts_cb271199ea0b8fd122f1,0.05186942099667685,0.061224489795918366,-0.007930607187112764,-0.006691449814126394,0.0012391573729863695,True,False,False,False,False,0.1511627906976744,0.1511627906976744,0.07692307692307693,0.0,0.0,0.0,0.2692307692307692,0.19230769230769232,0.15555555555555556,0.10638297872340426,0.4782608695652174,0.43478260869565216
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,ORIGINAL_OPERATOR,ts_05fa4a9786014f366a1e,ts_5283765c7b4dab2ebbce,0.04222209970257694,0.15555555555555556,-0.04512858555885262,-0.017433234421364983,0.02769535113748764,True,True,True,True,False,0.1511627906976744,0.1511627906976744,0.0,0.0,0.0,0.0,0.2692307692307692,0.34615384615384615,0.15555555555555556,0.20930232558139536,0.34782608695652173,0.30434782608695654
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,LOCAL_PERTURBATION,ts_065cd6bd36f2216e8f56,ts_8ac4d332a7e5bf5d828b,0.03674406904587177,0.7931034482758621,-0.005316518298714145,0.00605835806132542,0.011374876360039565,True,True,False,True,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.9230769230769231,0.9615384615384616,0.8571428571428571,0.9259259259259259,0.9130434782608695,0.9565217391304348
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,MATCHED_RANDOM,ts_099bcdf5ba4331df636f,ts_4854f283ea39273836f0,0.02842809364548495,0.0196078431372549,-0.0008654797230464883,0.011498516320474777,0.012363996043521265,True,True,False,True,False,0.1511627906976744,0.1511627906976744,0.0,0.038461538461538464,0.038461538461538464,0.0,0.19230769230769232,0.19230769230769232,0.10638297872340426,0.10638297872340426,0.2608695652173913,0.21739130434782608
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,LOCAL_PERTURBATION,ts_1cdcde113a48867fe0ee,ts_065cd6bd36f2216e8f56,0.1442324075822031,0.5757575757575758,0.0006181998021760633,-0.005316518298714145,0.005934718100890208,False,False,False,False,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.7692307692307693,0.9230769230769231,0.625,0.8571428571428571,0.6956521739130435,0.9130434782608695
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,STRUCTURED_NEAR_NEIGHBOR,ts_30ac9dc21ea6d6d2ddca,ts_6150ab9c2ff9f709428c,0.028428093645484973,0.40540540540540543,0.015454995054401583,-0.0008654797230464887,0.016320474777448073,True,True,False,True,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.0,0.0,0.038461538461538464,0.7692307692307693,0.7692307692307693,0.625,0.625,0.5652173913043478,0.6086956521739131
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,MATCHED_RANDOM,ts_4854f283ea39273836f0,ts_099bcdf5ba4331df636f,0.02842809364548495,0.0196078431372549,0.011498516320474777,-0.0008654797230464883,0.012363996043521265,True,True,False,True,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.0,0.0,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.10638297872340426,0.10638297872340426,0.21739130434782608,0.2608695652173913
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,ORIGINAL_OPERATOR,ts_4abbc47f1ddc5683803c,ts_a47addf6c1c87e842363,0.02842809364548495,0.04,-0.007047477744807122,0.03152818991097923,0.03857566765578635,True,True,True,True,False,0.1511627906976744,0.1511627906976744,0.0,0.038461538461538464,0.038461538461538464,0.0,0.11538461538461539,0.11538461538461539,0.061224489795918366,0.061224489795918366,0.13043478260869565,0.08695652173913043
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,STRUCTURED_NEAR_NEIGHBOR,ts_4ad71ea71e9e60f16cd3,ts_c371ef7a8100e1cf32ca,0.01774992567234186,0.40540540540540543,-0.012240356083086055,-0.022131552917903065,0.00989119683481701,True,False,False,False,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.7692307692307693,0.7692307692307693,0.625,0.625,0.782608695652174,0.8260869565217391
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,ORIGINAL_OPERATOR,ts_5283765c7b4dab2ebbce,ts_6f73fff5abefe2b4ba85,0.038817364271238775,0.061224489795918366,-0.017433234421364983,0.010509396636993075,0.027942631058358057,True,True,True,True,False,0.1511627906976744,0.1511627906976744,0.0,0.038461538461538464,0.0,0.0,0.34615384615384615,0.34615384615384615,0.20930232558139536,0.20930232558139536,0.30434782608695654,0.391304347826087
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,STRUCTURED_NEAR_NEIGHBOR,ts_6150ab9c2ff9f709428c,ts_9ee7b24ddf3a5502310d,0.02369827387902041,0.40540540540540543,-0.0008654797230464887,-0.009520276953511373,0.008654797230464886,True,False,False,False,False,0.1511627906976744,0.1511627906976744,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.7692307692307693,0.7692307692307693,0.625,0.625,0.6086956521739131,0.6521739130434783
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,RELATED_VARIANT,ts_646127686eed4ef77627,ts_b6bec396808f26cdd743,0.01774992567234187,0.5294117647058824,0.009025717111770524,-0.010014836795252226,0.01904055390702275,True,True,False,True,False,0.1511627906976744,0.1511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,ORIGINAL_OPERATOR,ts_6f73fff5abefe2b4ba85,ts_6fac41413a9083c2461f,0.030762452386333385,0.15555555555555556,0.010509396636993075,0.0087784371909001,0.0017309594460929757,True,False,False,False,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.0,0.0,0.0,0.34615384615384615,0.38461538461538464,0.20930232558139536,0.23809523809523808,0.391304347826087,0.43478260869565216
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,ORIGINAL_OPERATOR,ts_6fac41413a9083c2461f,ts_6f73fff5abefe2b4ba85,0.030762452386333385,0.15555555555555556,0.0087784371909001,0.010509396636993075,0.0017309594460929757,True,False,False,False,False,0.1511627906976744,0.1511627906976744,0.0,0.038461538461538464,0.0,0.0,0.38461538461538464,0.34615384615384615,0.23809523809523808,0.20930232558139536,0.43478260869565216,0.391304347826087
CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000050,LOCAL_PERTURBATION,ts_8ac4d332a7e5bf5d828b,ts_065cd6bd36f2216e8f56,0.03674406904587177,0.7931034482758621,0.00605835806132542,-0.005316518298714145,0.011374876360039565,True,True,False,True,False,0.1511627906976744,0.1511627906976744,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.9615384615384616,0.9230769230769231,0.9259259259259259,0.8571428571428571,0.9565217391304348,0.9130434782608695
