instance_id,seed,scale,iterations,decoder_evaluations,critic_calls,refresh_count,guided_iterations,guided_iterations_per_critic_call,runtime_preparation_seconds,refresh_seconds,refresh_budget_share,decoder_evaluations_per_second,new_best_events,new_best_events_per_1000_evaluations,h1_to_final_improvement,improvement_per_second,improvement_per_1000_evaluations,best_found_seconds,budget_overshoot_seconds,refresh_p50_ms,refresh_p90_ms,refresh_p99_ms,refresh_max_ms
CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,3099,24791,155,155,3099,19.993548387096773,0.0010609470191411674,3.974190889042802,0.01024276002330619,63.8937230425522,0,0.0,0.0,0.0,0.0,0.5388021660037339,0.0036851740442216396,24.894622969441116,26.404313393868506,27.23995317006484,73.99438804714009
CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,3154,25226,158,158,3154,19.962025316455698,0.0016257819952443242,4.0451625263667665,0.010425676614347337,65.01533775877441,0,0.0,0.0,0.0,0.0,0.49288008600706235,0.0007528930436819792,24.678494519321248,26.352100912481546,26.99156774673611,77.27800600696355
CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,3169,25350,159,159,3169,19.930817610062892,0.0009544289787299931,3.9822817452368326,0.010880551216494078,69.26063009862038,12,0.47337278106508873,372.0,1.016369009731234,14.674556213017752,144.34823996003252,0.008798416994977742,24.273579998407513,25.746198010165244,26.6853055905085,76.32516196463257
CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,3144,25150,158,158,3144,19.89873417721519,0.0014903079718351364,3.915848224365618,0.010699038864386935,68.71490698850229,11,0.43737574552683894,344.0,0.9398778530435303,13.677932405566601,183.29590247798478,0.005006805993616581,24.26288099377416,25.690363289322704,26.830759556614804,38.75032003270462
CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,3177,25415,159,159,3177,19.9811320754717,0.0012323629925958812,4.059690267196856,0.011092049910373925,69.42898806488115,7,0.2754278969112729,285.0,0.7785662639579434,11.213850088530396,87.55846397898858,0.05747409496689215,24.01780302170664,25.558721600100398,76.72199174878185,80.40726400213316
CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,3297,26377,165,165,3297,19.98181818181818,0.0009624100057408214,3.9589129809173755,0.011058416147813898,73.67708187915572,0,0.0,0.0,0.0,0.0,0.6197635880089365,0.00820726400706917,23.422165017109364,25.027970632072538,25.735524650663137,29.961147054564208
CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,3273,26182,164,164,3273,19.95731707317073,0.0013394139823503792,4.101110406802036,0.011455615661458201,73.13221327486814,1,0.03819417920708884,65.0,0.18155961587603806,2.4826216484607744,0.7520894940244034,0.009129323007073253,23.736691509839147,25.419712107395753,46.46519979287427,78.15501396544278
CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,3264,26106,164,164,3264,19.902439024390244,0.0011610459769144654,4.030747582903132,0.011259071460623273,72.92111123704694,0,0.0,0.0,0.0,0.0,0.5662452700198628,0.0033210840192623436,23.69797497522086,25.406245316844434,27.096771600190557,75.29178395634517
CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,4223,33783,212,212,4223,19.919811320754718,0.0004587490111589432,3.6885746351908892,0.01617795892627583,148.1679082915108,8,0.2368054938874582,158.0,0.6929677503495457,4.676908504277299,67.21140407305211,0.004838494001887739,17.023080494254827,18.082818418042734,18.87889726378489,19.411614979617298
CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,4322,34573,217,217,4322,19.91705069124424,0.000669248984195292,3.8093366427347064,0.01670761685409959,151.63397105527588,13,0.37601596621641165,267.0,1.1710372334410857,7.722789459983224,224.3836520059849,0.002998004958499223,16.898576985113323,18.050023389514536,18.68633524980396,66.86214101500809
