state_key,instance_id,dataset_origin,scale,search_stage,left,right,informative,spearman,same_top1,top5_overlap,top10_overlap
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,80-100%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,80-100%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,80-100%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,80-100%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,80-100%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,False,4,9
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,False,4,9
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,0.9999999999999998,True,5,10
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,-0.030463505535650703,False,0,0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,-0.030463505535650703,False,0,0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,True,,True,,
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U0_IMMEDIATE,U1_SHORT_HORIZON,True,0.6315666549616828,True,2,7
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U0_IMMEDIATE,U2_COST_NORMALIZED,True,0.6333357492332841,True,2,7
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,0.09420287460270395,False,0,0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,0.9999937406109165,True,5,10
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,0.13551656181905872,False,1,1
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,0.1355394008336344,False,1,1
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,M,0-20%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,True,,True,,
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,True,1.0,True,5,10
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,True,0.999995774734178,True,5,10
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,0.1215266983039743,False,0,1
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,0.999995774734178,True,5,10
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,0.1215266983039743,False,0,1
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,0.12154285279350246,False,0,1
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,True,,False,,
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,True,0.8672329589623538,True,4,9
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,True,0.8672329589623538,True,4,9
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,0.14335245399894417,False,0,0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,1.0,True,5,10
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,0.15260709446304047,False,0,0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,0.15260709446304047,False,0,0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,True,,True,,
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,M,80-100%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
