instance_id,scale,CF_level,algorithm,best,mean,median,standard_deviation,worst,runtime,time_to_best,decoder_evaluations,feasibility_rate,time_limit,h1_makespan,ppo_mean_makespan,mean_improvement_over_h1_percent,mean_improvement_over_ppo_percent,best_improvement_over_h1_percent,best_improvement_over_ppo_percent
CB1_CORE_M_CF1_R02,M,CF1,Adapted DCGA,3789.0,3856.3,3855.5,37.27987243659626,3920.0,291.4071864837024,227.2727558157989,3994.0,1.0,260.0,3520.0,4871.333333333333,-9.553977272727277,20.8368687559874,-7.642045454545454,22.21842069248665
CB1_CORE_M_CF1_R02,M,CF1,GA,3336.0,3554.4,3510.0,177.84087769064166,3846.0,260.0117064991995,221.97261636629992,10739.4,1.0,260.0,3520.0,4871.333333333333,-0.9772727272727298,27.034350622690564,5.2272727272727275,31.517722731627206
CB1_CORE_M_CF1_R03,M,CF1,ALNS-H1,3141.0,3225.1,3233.0,45.088678056568604,3273.0,230.00917821349867,163.08817421939457,11923.9,1.0,230.0,3427.0,3653.3333333333335,5.891450248030349,11.721715328467159,8.345491683688357,14.02372262773723
CB1_CORE_M_CF1_R03,M,CF1,Adapted DCGA,3488.0,3507.9,3510.5,12.160500720684887,3523.0,252.76992969970743,186.1690871197061,4017.6,1.0,230.0,3427.0,3653.3333333333335,-2.3606653049314295,3.9808394160583958,-1.7799824919754887,4.525547445255479
CB1_CORE_M_CF1_R03,M,CF1,GA,3199.0,3324.4,3300.5,98.53053672170195,3480.0,230.00901571940048,176.24335319969978,12386.1,1.0,230.0,3427.0,3653.3333333333335,2.9938721914210653,9.0036496350365,6.65304931426904,12.436131386861318
CB1_CORE_M_CF1_R04,M,CF1,ALNS-H1,2704.0,2783.8,2762.5,65.34319653440089,2904.0,220.0102984913945,124.17320103830426,11907.8,1.0,220.0,3266.0,3415.0,14.7642375995101,18.483162518301608,17.20759338640539,20.8199121522694
CB1_CORE_M_CF1_R04,M,CF1,Adapted DCGA,3249.0,3324.3,3331.0,38.78444705462921,3379.0,228.60782616389915,156.70877638419043,4127.4,1.0,220.0,3266.0,3415.0,-1.7850581751377887,2.6559297218155145,0.5205143906919779,4.86090775988287
CB1_CORE_M_CF1_R04,M,CF1,GA,2832.0,2942.7,2939.0,68.61818676965723,3052.0,220.00893457299972,209.60483382089296,12314.1,1.0,220.0,3266.0,3415.0,9.898958971218622,13.830161054172772,13.288426209430495,17.071742313323572
CB1_CORE_M_CF1_R05,M,CF1,ALNS-H1,2866.0,2924.3,2909.0,48.41728341546363,3041.0,220.00868715249817,184.7614807124017,12249.1,1.0,220.0,3202.0,3853.0,8.672704559650214,24.103296132883465,10.493441599000624,25.61640280301064
CB1_CORE_M_CF1_R05,M,CF1,Adapted DCGA,3077.0,3146.5,3149.5,31.865167328744562,3184.0,229.66963584149488,195.93316111819294,4161.2,1.0,220.0,3202.0,3853.0,1.7332916926920674,18.336361276927068,3.9038101186758274,20.140150532052946
CB1_CORE_M_CF1_R05,M,CF1,GA,2817.0,2939.2,2944.0,71.53678152608708,3068.0,220.00884253249387,200.22450702589995,11965.7,1.0,220.0,3202.0,3853.0,8.207370393504066,23.71658447962627,12.023735165521549,26.888139112379964
CB1_CORE_M_CF2_R01,M,CF2,ALNS-H1,3053.0,3199.0,3182.0,77.89308912434612,3292.0,244.01108236369328,104.71887341399852,11221.2,1.0,244.0,3292.0,3789.3333333333335,2.8250303766707168,15.578817733990151,7.260024301336574,19.43173821252639
CB1_CORE_M_CF2_R01,M,CF2,Adapted DCGA,3611.0,3706.6,3710.5,56.26958918160559,3778.0,267.1998146341968,196.8627330067946,3998.0,1.0,244.0,3292.0,3789.3333333333335,-12.594167679222355,2.183321604503877,-9.690157958687728,4.706192821956373
CB1_CORE_M_CF2_R01,M,CF2,GA,3196.0,3380.2,3400.0,117.80662120611055,3536.0,244.0091187764978,217.55564777999825,11392.0,1.0,244.0,3292.0,3789.3333333333335,-2.679222357229642,10.796973961998601,2.9161603888213854,15.657987332864185
CB1_CORE_M_CF2_R02,M,CF2,ALNS-H1,2564.0,2697.6,2699.0,62.75738115065739,2805.0,230.00952394490014,110.27770127580152,11450.7,1.0,230.0,2805.0,3704.6666666666665,3.828877005347597,27.183732229620297,8.591800356506239,30.789994601403635
CB1_CORE_M_CF2_R02,M,CF2,Adapted DCGA,3159.0,3204.7,3205.5,26.068499509305614,3245.0,248.85969554059557,157.21313443950203,4042.0,1.0,230.0,2805.0,3704.6666666666665,-14.249554367201421,13.495591146301964,-12.620320855614974,14.729170415691916
CB1_CORE_M_CF2_R02,M,CF2,GA,2506.0,2820.1,2824.0,161.13448489451977,3050.0,230.01027739839628,204.76413375769624,12100.9,1.0,230.0,2805.0,3704.6666666666665,-0.5383244206773586,23.877091956091416,10.659536541889484,32.35558754723772
CB1_CORE_M_CF2_R03,M,CF2,ALNS-H1,2941.0,3053.6,3052.0,52.858721555145664,3148.0,244.0102897998062,166.46195108460378,11612.4,1.0,244.0,3148.0,3477.0,2.9987293519695073,12.177164222030488,6.575603557814485,15.41558815070463
CB1_CORE_M_CF2_R03,M,CF2,Adapted DCGA,3429.0,3522.1,3556.5,62.26903992622123,3585.0,274.3551398395008,191.52523843649834,4006.2,1.0,244.0,3148.0,3477.0,-11.883735705209654,-1.297095197008913,-8.926302414231259,1.380500431406385
CB1_CORE_M_CF2_R03,M,CF2,GA,2945.0,3076.0,3072.0,97.555682105714,3266.0,244.0105154941004,225.28844779520585,11405.1,1.0,244.0,3148.0,3477.0,2.2871664548919948,11.532930687374174,6.44853875476493,15.300546448087431
CB1_CORE_M_CF2_R04,M,CF2,ALNS-H1,3052.0,3137.2,3140.0,60.61866232623596,3212.0,250.01047711669815,158.48115760119398,10877.8,1.0,250.0,3344.0,3753.3333333333335,6.184210526315795,16.415630550621678,8.732057416267942,18.68561278863233
CB1_CORE_M_CF2_R04,M,CF2,Adapted DCGA,3488.0,3598.7,3609.5,52.23462027770045,3651.0,270.0209680410946,231.94005123940005,3994.0,1.0,250.0,3344.0,3753.3333333333335,-7.616626794258368,4.119893428063952,-4.30622009569378,7.069271758436949
CB1_CORE_M_CF2_R04,M,CF2,GA,2937.0,3068.7,3051.0,90.28479630837322,3215.0,250.0119669884938,201.6107087930897,11555.6,1.0,250.0,3344.0,3753.3333333333335,8.23265550239235,18.240674955595036,12.171052631578947,21.74955595026643
CB1_CORE_M_CF2_R05,M,CF2,ALNS-H1,3114.0,3269.0,3271.5,94.31389670197656,3408.0,230.01088324099837,115.57306106089963,11662.3,1.0,230.0,3525.0,4633.666666666667,7.26241134751773,29.451118624559385,11.659574468085106,32.79620171210704
CB1_CORE_M_CF2_R05,M,CF2,Adapted DCGA,3500.0,3563.4,3571.0,30.394443936716865,3610.0,242.09823306580074,198.67424066719832,4088.6,1.0,230.0,3525.0,4633.666666666667,-1.0893617021276623,23.097618876339833,0.7092198581560284,24.46586576505288
CB1_CORE_M_CF2_R05,M,CF2,GA,3167.0,3325.0,3299.0,108.95054943515532,3471.0,230.01064175050413,177.58240955089568,11630.7,1.0,230.0,3525.0,4633.666666666667,5.673758865248227,28.242572476800234,10.156028368794326,31.652399107977846
CB1_CORE_M_CF3_R01,M,CF3,ALNS-H1,2850.0,2912.3,2908.5,45.39224113827773,2998.0,222.0096821249055,96.44176969800029,12009.7,1.0,222.0,2998.0,3510.0,2.858572381587719,17.028490028490026,4.936624416277518,18.803418803418804
