instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,suite,scale,CF_level,training_seed,gap_to_h1_percent
CB1_CORE_L_CF3_R03,PPO,6267.0,24.301494526996976,14.167443332175026,True,CORE,L,CF3,520101,53.94252026529108
CB1_CORE_L_CF3_R03,PPO,6424.0,21.405111659987597,12.45329868796398,True,CORE,L,CF3,520102,57.79906656841071
CB1_CORE_L_CF3_R03,PPO,5248.0,19.720514644985087,11.297095106128836,True,CORE,L,CF3,520103,28.911815278801278
CB1_CORE_L_CF3_R04,BC,4652.0,15.988284123013727,5.096695045969682,True,CORE,L,CF3,BC,12.748424624333495
CB1_CORE_L_CF3_R04,H1,4126.0,0.7882892820052803,0.7882892820052803,True,CORE,L,CF3,NA,0.0
CB1_CORE_L_CF3_R04,H2,5590.0,0.4325639140151907,0.4325639140151907,True,CORE,L,CF3,NA,35.48230731943771
CB1_CORE_L_CF3_R04,PPO,4746.0,23.261014336021617,13.51385782106081,True,CORE,L,CF3,520101,15.02666020358701
CB1_CORE_L_CF3_R04,PPO,5077.0,21.388479463988915,12.312316173076397,True,CORE,L,CF3,520102,23.048957828405236
CB1_CORE_L_CF3_R04,PPO,4239.0,19.675810031971196,11.269899345876183,True,CORE,L,CF3,520103,2.7387300048473096
CB1_CORE_L_CF3_R05,BC,9587.0,16.71965889900457,5.345435257826466,True,CORE,L,CF3,BC,160.0216978573366
CB1_CORE_L_CF3_R05,H1,3687.0,0.8090374820167199,0.8090374820167199,True,CORE,L,CF3,NA,0.0
CB1_CORE_L_CF3_R05,H2,4429.0,0.4714107989857439,0.4714107989857439,True,CORE,L,CF3,NA,20.124762679685382
CB1_CORE_L_CF3_R05,PPO,9432.0,25.373888944013743,14.63612470793305,True,CORE,L,CF3,520101,155.81773799837265
CB1_CORE_L_CF3_R05,PPO,9642.0,21.84646501901443,12.558638538990635,True,CORE,L,CF3,520102,161.513425549227
CB1_CORE_L_CF3_R05,PPO,9477.0,19.537065745011205,11.264409621653613,True,CORE,L,CF3,520103,157.03824247355573
CB1_CORE_M_CF1_R01,BC,3366.0,3.5833487510099076,2.0312572535476647,True,CORE,M,CF1,BC,10.760118460019743
CB1_CORE_M_CF1_R01,H1,3039.0,0.0969186809961684,0.0969186809961684,True,CORE,M,CF1,NA,0.0
CB1_CORE_M_CF1_R01,H2,3464.0,0.05944480298785493,0.05944480298785493,True,CORE,M,CF1,NA,13.984863441921684
CB1_CORE_M_CF1_R01,PPO,3432.0,7.193241567001678,5.656382426182972,True,CORE,M,CF1,520101,12.931885488647582
CB1_CORE_M_CF1_R01,PPO,3501.0,7.362579517997801,5.724182293866761,True,CORE,M,CF1,520102,15.202369200394866
CB1_CORE_M_CF1_R01,PPO,3254.0,7.303817662992515,5.707586007221835,True,CORE,M,CF1,520103,7.074695623560381
CB1_CORE_M_CF1_R02,BC,4892.0,4.42843409901252,2.3730742198531516,True,CORE,M,CF1,BC,38.97727272727273
CB1_CORE_M_CF1_R02,H1,3520.0,0.12050668802112341,0.12050668802112341,True,CORE,M,CF1,NA,0.0
CB1_CORE_M_CF1_R02,H2,5045.0,0.08220888301730156,0.08220888301730156,True,CORE,M,CF1,NA,43.32386363636363
CB1_CORE_M_CF1_R02,PPO,5066.0,8.736252172995592,6.666932781634387,True,CORE,M,CF1,520101,43.92045454545455
CB1_CORE_M_CF1_R02,PPO,4945.0,8.859340549999615,6.750296630954836,True,CORE,M,CF1,520102,40.48295454545455
CB1_CORE_M_CF1_R02,PPO,4603.0,8.894719740987057,6.7665895362442825,True,CORE,M,CF1,520103,30.767045454545453
CB1_CORE_M_CF1_R03,BC,4420.0,3.723090993007645,2.0325334882363677,True,CORE,M,CF1,BC,28.975780566092794
CB1_CORE_M_CF1_R03,H1,3427.0,0.10492349599371664,0.10492349599371664,True,CORE,M,CF1,NA,0.0
CB1_CORE_M_CF1_R03,H2,3776.0,0.06495685898698866,0.06495685898698866,True,CORE,M,CF1,NA,10.18383425736796
CB1_CORE_M_CF1_R03,PPO,3326.0,7.349128116999054,5.729583667009138,True,CORE,M,CF1,520101,-2.9471841260577767
CB1_CORE_M_CF1_R03,PPO,3394.0,7.484592973982217,5.797926530794939,True,CORE,M,CF1,520102,-0.9629413481178873
CB1_CORE_M_CF1_R03,PPO,4240.0,7.399797599995509,5.734386824886315,True,CORE,M,CF1,520103,23.723373212722496
CB1_CORE_M_CF1_R04,BC,4264.0,3.463389928016113,1.876300641859416,True,CORE,M,CF1,BC,30.557256582976116
CB1_CORE_M_CF1_R04,H1,3266.0,0.09720618001301773,0.09720618001301773,True,CORE,M,CF1,NA,0.0
CB1_CORE_M_CF1_R04,H2,3634.0,0.05537193102645688,0.05537193102645688,True,CORE,M,CF1,NA,11.267605633802816
CB1_CORE_M_CF1_R04,PPO,3131.0,6.837325957982102,5.340906878816895,True,CORE,M,CF1,520101,-4.133496631965707
CB1_CORE_M_CF1_R04,PPO,3289.0,6.745882233983139,5.26136619184399,True,CORE,M,CF1,520102,0.704225352112676
CB1_CORE_M_CF1_R04,PPO,3825.0,6.741684178006835,5.241935937752714,True,CORE,M,CF1,520103,17.11573790569504
