state_key,instance_id,dataset_role,scale,stage,actions,left,right,left_nonconstant,right_nonconstant,pair_informative,spearman,same_top1_all_states,top5_overlap_count,top5_denominator,top10_overlap_count,top10_denominator,tie_break,same_top1_condition
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration400,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,EARLY,350,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.3261701960889778,False,1,5,4,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration400,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,EARLY,350,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.326041920829845,False,1,5,4,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U0_IMMEDIATE,U1_SHORT_HORIZON,True,True,True,1.0,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U0_IMMEDIATE,U2_COST_NORMALIZED,True,True,True,1.0,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.16760269889221283,True,2,5,2,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,True,True,1.0,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.16760269889221283,True,2,5,2,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.16760269889221283,True,2,5,2,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U0_IMMEDIATE,U1_SHORT_HORIZON,False,True,False,,False,4,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U0_IMMEDIATE,U2_COST_NORMALIZED,False,True,False,,False,4,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,0,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,True,True,1.0,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.08100344404591052,False,0,5,0,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.08100344404591052,False,0,5,0,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U0_IMMEDIATE,U1_SHORT_HORIZON,True,True,True,0.9999999999999998,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U0_IMMEDIATE,U2_COST_NORMALIZED,True,True,True,0.9999999999999998,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.08764955334665488,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
