state_key,instance_id,dataset_role,scale,stage,actions,utility,nonconstant_informative,positive_best,spearman_valid,spearman,top1_realized_rank,top1_normalized_rank,top1_regret,top1_utility,best_utility,hit_at_1,hit_at_5,hit_at_10,ndcg,top1_utility_gap,top5_utility_gap,top10_utility_gap
CLEAN|CB1_TRAIN_L_CF1_RI1_TI2_R01:seed817000001:iteration1620,CB1_TRAIN_L_CF1_RI1_TI2_R01,TRAIN,L,MIDDLE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.7083454509745282,38,0.10451977401129943,138.125,-279.875,-141.75,False,True,True,,138.125,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U1_SHORT_HORIZON,True,True,True,0.0881134188867322,2,0.002785515320334262,4.0,0.0,4.0,False,False,True,0.3333333333333333,4.0,4.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U2_COST_NORMALIZED,True,True,True,0.0881134188867322,2,0.002785515320334262,12.850959791637768,0.0,12.850959791637768,False,False,True,0.33333333333333337,12.850959791637768,12.850959791637768,0.0
CLEAN|CB1_TRAIN_L_CF1_RI3_TI3_R01:seed817000008:iteration1640,CB1_TRAIN_L_CF1_RI3_TI3_R01,TRAIN,L,MIDDLE,360,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.6894980874329096,4,0.008356545961002786,66.0,-249.625,-183.625,False,True,True,,66.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U0_IMMEDIATE,True,True,True,0.036823130810770696,2,0.002824858757062147,4.0,0.0,4.0,False,False,False,0.14804095548293264,4.0,4.0,4.0
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U1_SHORT_HORIZON,True,True,True,0.036823130810770696,2,0.002824858757062147,4.0,0.0,4.0,False,False,False,0.14804095548293264,4.0,4.0,4.0
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U2_COST_NORMALIZED,True,True,True,0.036823130810770696,2,0.002824858757062147,65.12466324964345,0.0,65.12466324964345,False,False,False,0.14804095548293264,65.12466324964345,65.12466324964345,65.12466324964345
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.4546948806058908,4,0.00847457627118644,20.375,-219.875,-199.5,False,False,False,,20.375,20.375,20.375
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U0_IMMEDIATE,True,True,True,0.2694832943003915,16,0.04178272980501393,121.0,0.0,121.0,False,False,False,0.42215906844538065,121.0,89.0,59.0
